X,Y,Rotation,Main Thread,Vertices,Triangles,Draw Calls,FPS
12.220890,1.600000,1.440000,14.825417,36.000000,29.000000,157.000000,67.477570
12.220890,1.600000,2.880000,14.199740,36.000000,29.000000,157.000000,70.333015
12.220890,1.600000,4.320001,14.891094,36.000000,29.000000,158.000000,67.013130
12.220890,1.600000,5.760001,14.981719,36.000000,29.000000,157.000000,66.787712
12.220890,1.600000,7.200000,20.927864,36.000000,30.000000,158.000000,47.728306
12.220890,1.600000,8.640000,15.931771,36.000000,30.000000,158.000000,62.752075
12.220890,1.600000,10.080000,13.988125,36.000000,29.000000,157.000000,71.579292
12.220890,1.600000,11.520000,14.470052,36.000000,29.000000,158.000000,69.022041
12.220890,1.600000,12.960000,14.138646,35.000000,28.000000,156.000000,70.662804
12.220890,1.600000,14.400000,14.475000,32.000000,27.000000,151.000000,69.062508
12.220890,1.600000,15.840010,13.902761,31.000000,26.000000,148.000000,71.824028
12.220890,1.600000,17.280000,14.889375,27.000000,22.000000,135.000000,67.147186
12.220890,1.600000,18.720010,14.566823,27.000000,22.000000,135.000000,68.663635
12.220890,1.600000,20.160010,15.021667,28.000000,23.000000,135.000000,66.483833
12.220890,1.600000,21.600010,14.917865,27.000000,22.000000,134.000000,67.029510
12.220890,1.600000,23.040000,14.480833,27.000000,22.000000,134.000000,68.979637
12.220890,1.600000,24.480010,14.335886,27.000000,22.000000,133.000000,69.745895
12.220890,1.600000,25.920010,13.786198,27.000000,22.000000,133.000000,72.439438
12.220890,1.600000,27.360010,14.576303,27.000000,22.000000,132.000000,68.633690
12.220890,1.600000,28.800000,13.081822,27.000000,22.000000,132.000000,76.311905
12.220890,1.600000,30.240010,14.381667,29.000000,23.000000,133.000000,69.553375
12.220890,1.600000,31.680010,13.735209,29.000000,23.000000,133.000000,72.797035
12.220890,1.600000,33.120010,13.813437,28.000000,22.000000,133.000000,72.296234
12.220890,1.600000,34.560010,14.189479,28.000000,22.000000,133.000000,70.481735
12.220890,1.600000,36.000010,13.215625,28.000000,22.000000,132.000000,75.520088
12.220890,1.600000,37.440010,13.607240,28.000000,22.000000,132.000000,73.473137
12.220890,1.600000,38.880010,13.854532,28.000000,22.000000,132.000000,72.117546
12.220890,1.600000,40.320010,13.678125,28.000000,22.000000,130.000000,73.017410
12.220890,1.600000,41.760010,13.847969,28.000000,22.000000,128.000000,72.167694
12.220890,1.600000,43.200010,13.153177,29.000000,23.000000,128.000000,76.010712
12.220890,1.600000,44.640010,13.614167,29.000000,22.000000,127.000000,73.357483
12.220890,1.600000,46.080010,13.588334,29.000000,22.000000,126.000000,73.477631
12.220890,1.600000,47.520010,13.007864,30.000000,23.000000,128.000000,76.931091
12.220890,1.600000,48.960010,13.643177,31.000000,24.000000,127.000000,73.259796
12.220890,1.600000,50.400010,13.382605,31.000000,24.000000,126.000000,74.675919
12.220890,1.600000,51.840010,13.472865,30.000000,22.000000,120.000000,74.184845
12.220890,1.600000,53.280010,13.292969,30.000000,22.000000,120.000000,75.146767
12.220890,1.600000,54.720020,13.837292,30.000000,22.000000,120.000000,72.179909
