X,Y,Rotation,Main Thread,Vertices,Triangles,Draw Calls,FPS
12.598640,1.600000,1.440000,41.666459,277.000000,216.000000,500.000000,23.997150
12.598640,1.600000,2.880000,41.853229,277.000000,216.000000,500.000000,23.891382
12.598640,1.600000,4.320001,41.665261,247.000000,187.000000,482.000000,23.997961
12.598640,1.600000,5.760001,41.941875,225.000000,166.000000,469.000000,23.839678
12.598640,1.600000,7.200000,42.061302,219.000000,163.000000,462.000000,23.771967
12.598640,1.600000,8.640000,29.907813,208.000000,154.000000,441.000000,33.432819
12.598640,1.600000,10.080000,27.780729,191.000000,135.000000,435.000000,35.994625
12.598640,1.600000,11.520000,27.728958,186.000000,132.000000,425.000000,36.048012
12.598640,1.600000,12.960000,28.628125,187.000000,133.000000,425.000000,34.926682
12.598640,1.600000,14.400000,27.638229,181.000000,128.000000,411.000000,36.183201
12.598640,1.600000,15.840010,27.799635,177.000000,124.000000,394.000000,35.955055
12.598640,1.600000,17.280000,28.220729,171.000000,119.000000,383.000000,35.429520
12.598640,1.600000,18.720010,28.237188,168.000000,117.000000,377.000000,35.409786
12.598640,1.600000,20.160010,28.645468,170.000000,119.000000,381.000000,34.903633
12.598640,1.600000,21.600010,28.367969,170.000000,118.000000,378.000000,35.244228
12.598640,1.600000,23.040000,28.024635,169.000000,117.000000,373.000000,35.679707
12.598640,1.600000,24.480010,27.743177,166.000000,115.000000,368.000000,36.036579
12.598640,1.600000,25.920010,28.609688,166.000000,114.000000,362.000000,34.960835
12.598640,1.600000,27.360010,26.932761,164.000000,113.000000,358.000000,37.112923
12.598640,1.600000,28.800000,27.658437,157.000000,110.000000,350.000000,36.146687
12.598640,1.600000,30.240010,27.823281,156.000000,109.000000,342.000000,35.934532
12.598640,1.600000,31.680010,28.184063,145.000000,99.000000,312.000000,35.478619
12.598640,1.600000,33.120010,28.262135,145.000000,99.000000,311.000000,35.374817
12.598640,1.600000,34.560010,28.581719,145.000000,98.000000,310.000000,34.982746
12.598640,1.600000,36.000010,28.269323,144.000000,98.000000,307.000000,35.368565
12.598640,1.600000,37.440010,28.088750,144.000000,97.000000,304.000000,35.595631
12.598640,1.600000,38.880010,27.964896,139.000000,94.000000,294.000000,35.754589
12.598640,1.600000,40.320010,27.919583,132.000000,91.000000,289.000000,35.814346
12.598640,1.600000,41.760010,27.829948,128.000000,87.000000,278.000000,35.926731
12.598640,1.600000,43.200010,27.665208,128.000000,87.000000,277.000000,36.137978
12.598640,1.600000,44.640010,27.869167,125.000000,85.000000,271.000000,35.878059
12.598640,1.600000,46.080010,27.811875,122.000000,83.000000,268.000000,35.951084
12.598640,1.600000,47.520010,27.726354,122.000000,82.000000,263.000000,36.061417
12.598640,1.600000,48.960010,27.868959,116.000000,76.000000,251.000000,35.877457
12.598640,1.600000,50.400010,27.896614,116.000000,76.000000,247.000000,35.841423
12.598640,1.600000,51.840010,27.586354,116.000000,76.000000,246.000000,36.243099
12.598640,1.600000,53.280010,27.844688,112.000000,72.000000,234.000000,35.908253
12.598640,1.600000,54.720020,27.915677,113.000000,72.000000,233.000000,35.817623
12.598640,1.600000,56.160020,27.841510,113.000000,72.000000,228.000000,35.912552
12.598640,1.600000,57.600020,27.848489,110.000000,69.000000,218.000000,35.903355
12.598640,1.600000,59.040010,27.813698,113.000000,71.000000,212.000000,35.947380
12.598640,1.600000,60.480010,27.670313,109.000000,69.000000,202.000000,36.133629
12.598640,1.600000,61.920020,27.797605,110.000000,68.000000,189.000000,35.970551
12.598640,1.600000,63.360010,27.908073,108.000000,66.000000,167.000000,35.827782
