X,Y,Rotation,Main Thread,Vertices,Triangles,Draw Calls,FPS
-28.000000,1.600000,1.440000,27.793230,252.000000,267.000000,103.000000,35.973110
-28.000000,1.600000,2.880000,27.826980,252.000000,267.000000,103.000000,35.931034
-28.000000,1.600000,4.320001,27.773281,252.000000,267.000000,103.000000,36.003124
-28.000000,1.600000,5.760001,27.877344,252.000000,267.000000,104.000000,35.862713
-28.000000,1.600000,7.200000,27.967969,252.000000,267.000000,106.000000,35.750530
-28.000000,1.600000,8.640000,27.774271,256.000000,270.000000,109.000000,36.000427
-28.000000,1.600000,10.080000,27.889219,257.000000,271.000000,111.000000,35.849255
-28.000000,1.600000,11.520000,27.906303,259.000000,272.000000,113.000000,35.830254
-28.000000,1.600000,12.960000,27.765729,250.000000,265.000000,111.000000,36.011501
-28.000000,1.600000,14.400000,27.856146,253.000000,267.000000,115.000000,35.892548
-28.000000,1.600000,15.840010,27.809218,252.000000,266.000000,113.000000,35.954453
-28.000000,1.600000,17.280000,27.922240,253.000000,266.000000,114.000000,35.810139
-28.000000,1.600000,18.720010,27.843438,255.000000,267.000000,119.000000,35.909195
-28.000000,1.600000,20.160010,27.907709,255.000000,267.000000,119.000000,35.830589
-28.000000,1.600000,21.600010,27.777292,258.000000,269.000000,123.000000,35.994759
-28.000000,1.600000,23.040000,27.802969,260.000000,270.000000,126.000000,35.960777
-28.000000,1.600000,24.480010,27.911614,177.000000,176.000000,111.000000,35.821964
-28.000000,1.600000,25.920010,27.851770,180.000000,180.000000,122.000000,35.899525
-28.000000,1.600000,27.360010,27.905573,183.000000,183.000000,126.000000,35.829250
-28.000000,1.600000,28.800000,27.877344,185.000000,185.000000,131.000000,35.866531
-28.000000,1.600000,30.240010,27.991302,191.000000,190.000000,144.000000,35.724522
-28.000000,1.600000,31.680010,27.648386,192.000000,192.000000,147.000000,36.158398
-28.000000,1.600000,33.120010,27.873489,194.000000,193.000000,151.000000,35.871758
-28.000000,1.600000,34.560010,27.990156,197.000000,196.000000,158.000000,35.722858
-28.000000,1.600000,36.000010,27.811771,208.000000,205.000000,180.000000,35.950478
-28.000000,1.600000,37.440010,27.899010,208.000000,205.000000,182.000000,35.838882
