X,Y,Rotation,Main Thread,Vertices,Triangles,Draw Calls,FPS
-40.297650,1.587469,1.440000,55.221407,874.000000,814.000000,691.000000,18.108543
-40.297650,1.587469,2.880000,56.328802,874.000000,814.000000,691.000000,17.751053
-40.297650,1.587469,4.320001,56.107239,882.000000,820.000000,710.000000,17.821556
-40.297650,1.587469,5.760001,55.962552,887.000000,825.000000,744.000000,17.867579
-40.297650,1.587469,7.200000,55.816615,897.000000,833.000000,781.000000,17.914492
-40.297650,1.587469,8.640000,54.816562,906.000000,839.000000,805.000000,18.240444
-40.297650,1.587469,10.080000,55.253906,917.000000,847.000000,830.000000,18.096834
-40.297650,1.587469,11.520000,55.659896,926.000000,853.000000,850.000000,17.964861
-40.297650,1.587469,12.960000,54.823177,936.000000,861.000000,869.000000,18.239300
-40.297650,1.587469,14.400000,55.979584,941.000000,863.000000,875.000000,17.861961
-40.297650,1.587469,15.840010,54.093177,948.000000,870.000000,892.000000,18.485659
-40.297650,1.587469,17.280000,54.464427,953.000000,873.000000,896.000000,18.358360
-40.297650,1.587469,18.720010,55.160885,958.000000,878.000000,907.000000,18.127161
-40.297650,1.587469,20.160010,54.960312,967.000000,883.000000,917.000000,18.194326
-40.297650,1.587469,21.600010,55.475938,979.000000,891.000000,936.000000,18.023684
-40.297650,1.587469,23.040000,54.928594,998.000000,901.000000,955.000000,18.203711
-40.297650,1.587469,24.480010,55.203594,1008.000000,907.000000,964.000000,18.114233
-40.297650,1.587469,25.920010,57.921719,1024.000000,915.000000,975.000000,17.262741
-40.297650,1.587469,27.360010,94.275625,1041.000000,924.000000,993.000000,10.607079
-40.297650,1.587469,28.800000,55.690833,1063.000000,937.000000,1014.000000,17.955118
-40.297650,1.587469,30.240010,57.442187,1074.000000,943.000000,1023.000000,17.405005
-40.297650,1.587469,31.680010,52.448438,1091.000000,952.000000,1040.000000,19.064150
-40.297650,1.587469,33.120010,56.856822,1102.000000,959.000000,1057.000000,17.586733
-40.297650,1.587469,34.560010,55.507761,1118.000000,967.000000,1080.000000,18.013927
-40.297650,1.587469,36.000010,52.409740,1123.000000,970.000000,1088.000000,19.081562
-40.297650,1.587469,37.440010,54.712239,1119.000000,968.000000,1080.000000,18.272367
-40.297650,1.587469,38.880010,55.634740,1115.000000,965.000000,1077.000000,17.972681
-40.297650,1.587469,40.320010,55.946719,1114.000000,964.000000,1074.000000,17.872269
-40.297650,1.587469,41.760010,57.856667,1113.000000,964.000000,1072.000000,17.288715
-40.297650,1.587469,43.200010,61.373437,1112.000000,963.000000,1071.000000,16.285954
-40.297650,1.587469,44.640010,60.096198,1108.000000,959.000000,1066.000000,16.638878
-40.297650,1.587469,46.080010,57.707552,1111.000000,960.000000,1067.000000,17.327690
-40.297650,1.587469,47.520010,56.078854,1111.000000,960.000000,1067.000000,17.830212
-40.297650,1.587469,48.960010,55.835156,1111.000000,960.000000,1067.000000,17.909395
-40.297650,1.587469,50.400010,56.573125,1111.000000,960.000000,1067.000000,17.674414
-40.297650,1.587469,51.840010,55.975938,1105.000000,955.000000,1060.000000,17.863306
-40.297650,1.587469,53.280010,56.008697,1101.000000,952.000000,1053.000000,17.854403
-40.297650,1.587469,54.720020,55.755521,1100.000000,952.000000,1051.000000,17.931707
