X,Y,Rotation,Main Thread,Vertices,Triangles,Draw Calls,FPS
12.598640,1.600000,1.440000,41.514583,277.000000,216.000000,428.000000,24.085020
12.598640,1.600000,2.880000,41.790938,277.000000,216.000000,428.000000,23.923683
12.598640,1.600000,4.320001,41.286771,247.000000,187.000000,411.000000,24.219673
12.598640,1.600000,5.760001,40.952813,225.000000,166.000000,402.000000,24.414495
12.598640,1.600000,7.200000,42.605365,220.000000,163.000000,396.000000,23.469358
12.598640,1.600000,8.640000,30.440521,208.000000,154.000000,375.000000,32.848419
12.598640,1.600000,10.080000,28.714375,191.000000,135.000000,370.000000,34.814014
12.598640,1.600000,11.520000,28.078541,188.000000,133.000000,360.000000,35.608376
12.598640,1.600000,12.960000,28.313750,188.000000,133.000000,360.000000,35.313721
12.598640,1.600000,14.400000,27.930677,182.000000,128.000000,345.000000,35.797588
12.598640,1.600000,15.840010,28.370469,178.000000,124.000000,333.000000,35.263199
12.598640,1.600000,17.280000,28.363906,171.000000,120.000000,323.000000,35.214821
12.598640,1.600000,18.720010,27.942812,171.000000,119.000000,319.000000,35.781708
12.598640,1.600000,20.160010,27.982865,171.000000,119.000000,321.000000,35.728840
12.598640,1.600000,21.600010,28.010261,172.000000,119.000000,320.000000,35.696888
12.598640,1.600000,23.040000,27.854896,169.000000,117.000000,312.000000,35.894962
12.598640,1.600000,24.480010,27.679791,168.000000,116.000000,308.000000,36.123699
12.598640,1.600000,25.920010,27.946198,166.000000,114.000000,302.000000,35.774708
12.598640,1.600000,27.360010,27.703750,165.000000,114.000000,300.000000,36.092056
12.598640,1.600000,28.800000,28.033489,157.000000,110.000000,292.000000,35.662674
12.598640,1.600000,30.240010,28.024323,156.000000,109.000000,285.000000,35.679707
12.598640,1.600000,31.680010,28.358333,149.000000,101.000000,253.000000,35.255493
12.598640,1.600000,33.120010,28.491615,149.000000,100.000000,253.000000,35.091438
12.598640,1.600000,34.560010,28.212291,148.000000,100.000000,253.000000,35.441681
12.598640,1.600000,36.000010,28.181197,144.000000,98.000000,248.000000,35.480980
12.598640,1.600000,37.440010,28.070469,144.000000,98.000000,247.000000,35.614716
12.598640,1.600000,38.880010,28.034948,140.000000,94.000000,237.000000,35.664532
12.598640,1.600000,40.320010,27.816406,135.000000,92.000000,234.000000,35.944557
12.598640,1.600000,41.760010,27.825521,131.000000,88.000000,223.000000,35.930027
12.598640,1.600000,43.200010,27.879375,128.000000,87.000000,219.000000,35.863182
12.598640,1.600000,44.640010,28.068959,126.000000,85.000000,216.000000,35.620464
12.598640,1.600000,46.080010,27.533907,124.000000,84.000000,212.000000,36.311646
12.598640,1.600000,47.520010,27.910781,122.000000,82.000000,203.000000,35.822098
12.598640,1.600000,48.960010,27.613125,116.000000,76.000000,193.000000,36.207970
12.598640,1.600000,50.400010,28.152187,116.000000,76.000000,193.000000,35.517406
12.598640,1.600000,51.840010,27.622604,116.000000,76.000000,193.000000,36.191113
12.598640,1.600000,53.280010,27.773333,113.000000,73.000000,182.000000,36.001102
12.598640,1.600000,54.720020,27.579896,114.000000,73.000000,180.000000,36.251450
12.598640,1.600000,56.160020,27.729844,113.000000,72.000000,175.000000,36.055660
12.598640,1.600000,57.600020,27.964428,110.000000,69.000000,168.000000,35.754387
12.598640,1.600000,59.040010,27.701770,113.000000,71.000000,167.000000,36.093143
12.598640,1.600000,60.480010,27.925886,109.000000,68.000000,160.000000,35.803196
12.598640,1.600000,61.920020,27.874010,110.000000,69.000000,158.000000,35.869347
12.598640,1.600000,63.360010,27.544583,111.000000,68.000000,140.000000,36.298809
12.598640,1.600000,64.800010,27.760104,111.000000,67.000000,137.000000,36.018593
12.598640,1.600000,66.240010,27.873906,110.000000,67.000000,136.000000,35.868542
12.598640,1.600000,67.680020,27.800052,106.000000,64.000000,132.000000,35.966640
12.598640,1.600000,69.120020,27.852344,105.000000,63.000000,132.000000,35.897713
12.598640,1.600000,70.560010,27.953385,103.000000,63.000000,130.000000,35.769176
12.598640,1.600000,72.000020,27.679219,100.000000,61.000000,124.000000,36.122139
