X,Y,Rotation,Main Thread,Vertices,Triangles,Draw Calls,FPS
-28.000000,1.600000,1.440000,27.804792,252.000000,267.000000,104.000000,35.959164
-28.000000,1.600000,2.880000,27.978542,252.000000,267.000000,104.000000,35.738285
-28.000000,1.600000,4.320001,27.766042,252.000000,267.000000,104.000000,36.008732
-28.000000,1.600000,5.760001,27.890468,252.000000,267.000000,104.000000,35.848652
-28.000000,1.600000,7.200000,27.903490,252.000000,267.000000,106.000000,35.833595
-28.000000,1.600000,8.640000,27.725261,256.000000,270.000000,109.000000,36.060738
-28.000000,1.600000,10.080000,27.931146,257.000000,271.000000,111.000000,35.796921
-28.000000,1.600000,11.520000,27.953438,259.000000,272.000000,113.000000,35.768375
-28.000000,1.600000,12.960000,27.837344,260.000000,273.000000,114.000000,35.916317
-28.000000,1.600000,14.400000,27.905156,253.000000,267.000000,113.000000,35.835003
-28.000000,1.600000,15.840010,27.899062,252.000000,266.000000,111.000000,35.831459
-28.000000,1.600000,17.280000,27.663750,253.000000,266.000000,110.000000,36.143898
-28.000000,1.600000,18.720010,27.870000,255.000000,267.000000,113.000000,35.876320
-28.000000,1.600000,20.160010,27.964948,255.000000,267.000000,113.000000,35.754326
-28.000000,1.600000,21.600010,27.844479,258.000000,269.000000,115.000000,35.906910
-28.000000,1.600000,23.040000,27.854375,260.000000,270.000000,116.000000,35.894695
-28.000000,1.600000,24.480010,27.977812,177.000000,177.000000,102.000000,35.737820
-28.000000,1.600000,25.920010,27.640729,181.000000,181.000000,113.000000,36.172565
-28.000000,1.600000,27.360010,27.910416,183.000000,183.000000,115.000000,35.824436
-28.000000,1.600000,28.800000,27.950364,185.000000,185.000000,119.000000,35.770908
-28.000000,1.600000,30.240010,27.770521,191.000000,190.000000,131.000000,36.003803
-28.000000,1.600000,31.680010,27.990625,192.000000,192.000000,133.000000,35.723454
-28.000000,1.600000,33.120010,28.021094,194.000000,193.000000,136.000000,35.677586
-28.000000,1.600000,34.560010,27.702760,197.000000,196.000000,141.000000,36.091515
-28.000000,1.600000,36.000010,27.770729,208.000000,205.000000,162.000000,36.004547
-28.000000,1.600000,37.440010,27.936979,208.000000,205.000000,164.000000,35.790581
-28.000000,1.600000,38.880010,27.984271,207.000000,204.000000,165.000000,35.727646
-28.000000,1.600000,40.320010,27.985104,209.000000,207.000000,188.000000,35.727642
-28.000000,1.600000,41.760010,28.044219,213.000000,210.000000,202.000000,35.653538
-28.000000,1.600000,43.200010,27.539479,216.000000,211.000000,206.000000,36.303612
-28.000000,1.600000,44.640010,27.902969,219.000000,213.000000,210.000000,35.833466
-28.000000,1.600000,46.080010,28.074219,228.000000,219.000000,225.000000,35.615112
-28.000000,1.600000,47.520010,27.962291,220.000000,206.000000,239.000000,35.756985
-28.000000,1.600000,48.960010,27.865469,232.000000,214.000000,258.000000,35.880005
-28.000000,1.600000,50.400010,28.108593,238.000000,219.000000,269.000000,35.570244
-28.000000,1.600000,51.840010,27.852031,245.000000,223.000000,280.000000,35.895767
-28.000000,1.600000,53.280010,28.078855,260.000000,234.000000,315.000000,35.609169
-28.000000,1.600000,54.720020,28.237604,263.000000,237.000000,323.000000,35.409195
