X,Y,Rotation,Main Thread,Vertices,Triangles,Draw Calls,FPS
-4.317017,1.600000,1.440000,13.843489,11.000000,11.000000,40.000000,72.211945
-4.317017,1.600000,2.880000,13.800677,11.000000,11.000000,40.000000,72.434517
-4.317017,1.600000,4.320001,14.002136,11.000000,11.000000,41.000000,71.400948
-4.317017,1.600000,5.760001,13.891719,11.000000,11.000000,41.000000,71.966713
-4.317017,1.600000,7.200000,14.189739,11.000000,11.000000,41.000000,70.454834
-4.317017,1.600000,8.640000,13.737917,12.000000,13.000000,43.000000,72.770546
-4.317017,1.600000,10.080000,14.078750,13.000000,13.000000,45.000000,71.010384
-4.317017,1.600000,11.520000,13.850573,12.000000,12.000000,44.000000,72.168518
-4.317017,1.600000,12.960000,13.828178,12.000000,13.000000,44.000000,72.282356
-4.317017,1.600000,14.400000,14.087657,12.000000,13.000000,44.000000,70.973892
-4.317017,1.600000,15.840010,13.814062,11.000000,12.000000,44.000000,72.354538
-4.317017,1.600000,17.280000,14.041927,11.000000,12.000000,44.000000,71.199715
-4.317017,1.600000,18.720010,13.883750,11.000000,12.000000,44.000000,72.003960
-4.317017,1.600000,20.160010,13.798281,13.000000,13.000000,49.000000,72.456108
-4.317017,1.600000,21.600010,14.098489,13.000000,13.000000,57.000000,70.910194
-4.317017,1.600000,23.040000,13.858750,13.000000,13.000000,63.000000,72.127579
-4.317017,1.600000,24.480010,13.847865,14.000000,14.000000,65.000000,72.197006
-4.317017,1.600000,25.920010,14.181980,14.000000,14.000000,71.000000,70.485100
-4.317017,1.600000,27.360010,13.459427,14.000000,14.000000,77.000000,74.284149
-4.317017,1.600000,28.800000,13.857292,14.000000,14.000000,81.000000,72.139763
-4.317017,1.600000,30.240010,13.832708,15.000000,14.000000,86.000000,72.269569
-4.317017,1.600000,31.680010,14.013542,15.000000,14.000000,87.000000,71.337006
-4.317017,1.600000,33.120010,13.835468,15.000000,14.000000,93.000000,72.252434
-4.317017,1.600000,34.560010,14.091666,15.000000,15.000000,97.000000,70.946091
-4.317017,1.600000,36.000010,13.769635,16.000000,15.000000,100.000000,72.596931
-4.317017,1.600000,37.440010,13.849479,16.000000,15.000000,105.000000,72.184525
-4.317017,1.600000,38.880010,13.957709,16.000000,15.000000,107.000000,71.626549
-4.317017,1.600000,40.320010,13.814166,19.000000,16.000000,111.000000,72.371719
-4.317017,1.600000,41.760010,13.979739,19.000000,16.000000,111.000000,71.510513
-4.317017,1.600000,43.200010,13.758021,22.000000,18.000000,116.000000,72.669746
-4.317017,1.600000,44.640010,13.966041,24.000000,19.000000,117.000000,71.579025
-4.317017,1.600000,46.080010,13.779375,25.000000,20.000000,121.000000,72.550842
-4.317017,1.600000,47.520010,13.614062,28.000000,22.000000,123.000000,73.429871
-4.317017,1.600000,48.960010,13.880781,29.000000,22.000000,126.000000,72.015572
-4.317017,1.600000,50.400010,13.905782,33.000000,25.000000,132.000000,71.888840
-4.317017,1.600000,51.840010,14.166406,35.000000,26.000000,134.000000,70.567215
-4.317017,1.600000,53.280010,13.720417,38.000000,28.000000,137.000000,72.858917
-4.317017,1.600000,54.720020,13.737396,41.000000,30.000000,141.000000,72.775238
-4.317017,1.600000,56.160020,14.024271,41.000000,30.000000,144.000000,71.286690
-4.317017,1.600000,57.600020,13.823646,43.000000,31.000000,145.000000,72.324005
-4.317017,1.600000,59.040010,14.079010,44.000000,34.000000,147.000000,71.008286
-4.317017,1.600000,60.480010,13.806823,48.000000,35.000000,150.000000,72.409378
-4.317017,1.600000,61.920020,13.915157,52.000000,39.000000,154.000000,71.852524
-4.317017,1.600000,63.360010,13.873854,53.000000,40.000000,154.000000,72.042328
-4.317017,1.600000,64.800010,13.765781,56.000000,41.000000,158.000000,72.621368
-4.317017,1.600000,66.240010,13.966927,58.000000,43.000000,159.000000,71.575294
-4.317017,1.600000,67.680020,13.621458,61.000000,46.000000,161.000000,73.389450
-4.317017,1.600000,69.120020,14.180573,62.000000,46.000000,161.000000,70.502434
-4.317017,1.600000,70.560010,13.963072,66.000000,50.000000,167.000000,71.599846
-4.317017,1.600000,72.000020,13.700677,67.000000,50.000000,165.000000,72.962189
-4.317017,1.600000,73.440020,14.177864,69.000000,51.000000,168.000000,70.513313
-4.317017,1.600000,74.880020,13.776198,73.000000,54.000000,173.000000,72.568115
-4.317017,1.600000,76.320030,14.101407,80.000000,58.000000,178.000000,70.899467
-4.317017,1.600000,77.760030,13.658802,84.000000,60.000000,185.000000,73.186630
-4.317017,1.600000,79.200020,12.973021,90.000000,63.000000,190.000000,77.181580
-4.317017,1.600000,80.640020,12.558489,96.000000,67.000000,190.000000,79.503433
-4.317017,1.600000,82.080020,14.460417,99.000000,68.000000,196.000000,69.133385
-4.317017,1.600000,83.520030,12.429584,110.000000,74.000000,202.000000,80.359268
-4.317017,1.600000,84.960030,13.164896,122.000000,80.000000,204.000000,75.822792
-4.317017,1.600000,86.400030,13.513333,129.000000,84.000000,217.000000,73.966774
-4.317017,1.600000,87.840030,13.096562,136.000000,88.000000,223.000000,76.326164
-4.317017,1.600000,89.280020,13.762812,148.000000,95.000000,230.000000,72.640053
-4.317017,1.600000,90.720020,22.715156,157.000000,100.000000,240.000000,44.015800
-4.317017,1.600000,92.160030,14.147291,169.000000,107.000000,256.000000,70.654480
-4.317017,1.600000,93.600020,14.542136,176.000000,111.000000,264.000000,68.749191
-4.317017,1.600000,95.040020,16.947448,189.000000,119.000000,268.000000,58.985634
-4.317017,1.600000,96.480020,25.177865,198.000000,125.000000,267.000000,39.731644
-4.317017,1.600000,97.920020,12.767395,212.000000,132.000000,280.000000,78.247894
-4.317017,1.600000,99.360020,17.753021,223.000000,138.000000,294.000000,56.297718
-4.317017,1.600000,100.800000,25.113020,234.000000,145.000000,308.000000,39.812138
-4.317017,1.600000,102.240000,14.241667,246.000000,151.000000,307.000000,70.208282
-4.317017,1.600000,103.680000,26.751041,257.000000,157.000000,308.000000,37.365643
-4.317017,1.600000,105.120000,13.827188,263.000000,161.000000,317.000000,72.305489
-4.317017,1.600000,106.560000,28.123542,265.000000,162.000000,305.000000,35.553646
-4.317017,1.600000,108.000000,13.933698,265.000000,162.000000,310.000000,71.738686
-4.317017,1.600000,109.440000,27.974844,265.000000,162.000000,310.000000,35.747135
-4.317017,1.600000,110.880000,13.792187,266.000000,163.000000,310.000000,72.448730
-4.317017,1.600000,112.320000,28.074323,268.000000,163.000000,315.000000,35.615177
-4.317017,1.600000,113.760000,13.067135,268.000000,163.000000,325.000000,76.532745
-4.317017,1.600000,115.200000,28.152917,268.000000,164.000000,307.000000,35.497906
-4.317017,1.600000,116.640000,14.796146,268.000000,164.000000,307.000000,67.589928
-4.317017,1.600000,118.080000,26.716875,268.000000,163.000000,318.000000,37.413116
-4.317017,1.600000,119.520000,16.917916,268.000000,163.000000,315.000000,59.104568
-4.317017,1.600000,120.960000,24.999062,268.000000,163.000000,313.000000,40.007668
-4.317017,1.600000,122.400000,19.362343,269.000000,164.000000,320.000000,51.597507
-4.317017,1.600000,123.840000,23.403229,269.000000,164.000000,313.000000,42.727913
-4.317017,1.600000,125.280000,26.957240,269.000000,164.000000,319.000000,37.095497
-4.317017,1.600000,126.720000,16.908958,269.000000,164.000000,316.000000,59.089108
-4.317017,1.600000,128.160000,24.426146,270.000000,164.000000,325.000000,40.936855
-4.317017,1.600000,129.600000,28.689688,269.000000,163.000000,308.000000,34.846684
-4.317017,1.600000,131.040000,22.138750,268.000000,163.000000,311.000000,45.167652
-4.317017,1.600000,132.480000,28.568334,268.000000,163.000000,299.000000,35.007938
-4.317017,1.600000,133.920000,30.974479,268.000000,163.000000,306.000000,32.262291
-4.317017,1.600000,135.360000,31.907865,269.000000,163.000000,295.000000,31.336040
-4.317017,1.600000,136.800000,31.052917,268.000000,163.000000,290.000000,32.197533
-4.317017,1.600000,138.240000,32.236041,268.000000,163.000000,284.000000,31.015568
-4.317017,1.600000,139.680000,29.883073,267.000000,162.000000,288.000000,33.459679
