X,Y,Rotation,Main Thread,Vertices,Triangles,Draw Calls,FPS
12.220890,1.600000,1.440000,13.991563,29.000000,22.000000,119.000000,71.446114
12.220890,1.600000,2.880000,13.685468,29.000000,22.000000,119.000000,73.068260
12.220890,1.600000,4.320001,13.981615,29.000000,22.000000,120.000000,71.484146
12.220890,1.600000,5.760001,13.943229,29.000000,22.000000,118.000000,71.700378
12.220890,1.600000,7.200000,14.055052,29.000000,22.000000,117.000000,71.122177
12.220890,1.600000,8.640000,13.774948,29.000000,22.000000,117.000000,72.580185
12.220890,1.600000,10.080000,14.251719,28.000000,21.000000,117.000000,70.145187
12.220890,1.600000,11.520000,13.841198,28.000000,21.000000,117.000000,72.230957
12.220890,1.600000,12.960000,14.270053,28.000000,21.000000,118.000000,70.055611
12.220890,1.600000,14.400000,13.630208,27.000000,21.000000,115.000000,73.347115
12.220890,1.600000,15.840010,13.594219,27.000000,21.000000,115.000000,73.536736
12.220890,1.600000,17.280000,14.097604,24.000000,19.000000,109.000000,70.912560
12.220890,1.600000,18.720010,13.758281,24.000000,19.000000,109.000000,72.668091
12.220890,1.600000,20.160010,13.824479,26.000000,20.000000,108.000000,72.309853
12.220890,1.600000,21.600010,13.974167,25.000000,19.000000,108.000000,71.535820
12.220890,1.600000,23.040000,13.744740,25.000000,19.000000,108.000000,72.729759
12.220890,1.600000,24.480010,14.266614,25.000000,19.000000,107.000000,70.079895
12.220890,1.600000,25.920010,13.825937,25.000000,19.000000,107.000000,72.301414
12.220890,1.600000,27.360010,14.346719,25.000000,19.000000,106.000000,69.684135
12.220890,1.600000,28.800000,13.694167,25.000000,19.000000,105.000000,73.008804
12.220890,1.600000,30.240010,13.757396,26.000000,19.000000,106.000000,72.658745
12.220890,1.600000,31.680010,14.021302,26.000000,19.000000,106.000000,71.305229
12.220890,1.600000,33.120010,13.893959,26.000000,19.000000,104.000000,71.945404
12.220890,1.600000,34.560010,14.136250,26.000000,19.000000,104.000000,70.724754
12.220890,1.600000,36.000010,13.755729,26.000000,19.000000,104.000000,72.674965
12.220890,1.600000,37.440010,13.942656,26.000000,19.000000,104.000000,71.733597
12.220890,1.600000,38.880010,14.008490,25.000000,19.000000,104.000000,71.329857
12.220890,1.600000,40.320010,13.718593,25.000000,19.000000,102.000000,72.873016
12.220890,1.600000,41.760010,14.200990,25.000000,19.000000,100.000000,70.405495
12.220890,1.600000,43.200010,13.877917,27.000000,19.000000,100.000000,72.027466
12.220890,1.600000,44.640010,14.240677,26.000000,19.000000,99.000000,70.206490
12.220890,1.600000,46.080010,13.895937,26.000000,19.000000,98.000000,71.937859
12.220890,1.600000,47.520010,13.635208,27.000000,20.000000,100.000000,73.319664
12.220890,1.600000,48.960010,14.196146,29.000000,21.000000,100.000000,70.424866
12.220890,1.600000,50.400010,13.663855,29.000000,21.000000,100.000000,73.159302
12.220890,1.600000,51.840010,13.908906,27.000000,19.000000,97.000000,71.879150
12.220890,1.600000,53.280010,13.819843,27.000000,19.000000,97.000000,72.336548
12.220890,1.600000,54.720020,14.025416,27.000000,19.000000,97.000000,71.302841
12.220890,1.600000,56.160020,14.055261,27.000000,19.000000,96.000000,71.108215
12.220890,1.600000,57.600020,13.687760,27.000000,19.000000,96.000000,73.021851
12.220890,1.600000,59.040010,13.961875,27.000000,19.000000,96.000000,71.665054
12.220890,1.600000,60.480010,13.906615,27.000000,19.000000,94.000000,71.872421
12.220890,1.600000,61.920020,14.124635,28.000000,19.000000,94.000000,70.710152
12.220890,1.600000,63.360010,13.095573,28.000000,19.000000,93.000000,76.468742
