X,Y,Rotation,Main Thread,Vertices,Triangles,Draw Calls,FPS
-28.000910,1.600000,1.440000,28.290416,329.000000,318.000000,188.000000,35.340893
-28.000910,1.600000,2.880000,27.171511,329.000000,318.000000,188.000000,36.798244
-28.000910,1.600000,4.320001,27.755833,315.000000,301.000000,189.000000,36.024609
-28.000910,1.600000,5.760001,28.084062,319.000000,304.000000,195.000000,35.601707
-28.000910,1.600000,7.200000,27.754270,317.000000,302.000000,197.000000,36.025082
-28.000910,1.600000,8.640000,28.078594,318.000000,304.000000,201.000000,35.610420
-28.000910,1.600000,10.080000,28.219531,319.000000,304.000000,205.000000,35.430042
-28.000910,1.600000,11.520000,27.728542,316.000000,302.000000,205.000000,36.057896
-28.000910,1.600000,12.960000,27.968281,321.000000,306.000000,222.000000,35.749462
-28.000910,1.600000,14.400000,28.248906,324.000000,308.000000,237.000000,35.395294
-28.000910,1.600000,15.840010,27.612344,326.000000,309.000000,254.000000,36.215004
-28.000910,1.600000,17.280000,27.547553,330.000000,312.000000,271.000000,36.289547
-28.000910,1.600000,18.720010,27.902395,332.000000,313.000000,278.000000,35.834801
-28.000910,1.600000,20.160010,27.387604,336.000000,315.000000,292.000000,36.505993
-28.000910,1.600000,21.600010,27.805312,342.000000,319.000000,304.000000,35.958557
-28.000910,1.600000,23.040000,28.089531,331.000000,303.000000,308.000000,35.597218
-28.000910,1.600000,24.480010,27.295417,335.000000,306.000000,305.000000,36.628708
-28.000910,1.600000,25.920010,27.785521,336.000000,308.000000,308.000000,35.985718
-28.000910,1.600000,27.360010,28.171145,334.000000,304.000000,306.000000,35.494362
-28.000910,1.600000,28.800000,27.461928,336.000000,306.000000,306.000000,36.407215
-28.000910,1.600000,30.240010,27.862917,339.000000,307.000000,306.000000,35.884830
-28.000910,1.600000,31.680010,28.216250,338.000000,307.000000,308.000000,35.435795
-28.000910,1.600000,33.120010,28.255313,342.000000,310.000000,317.000000,35.385509
-28.000910,1.600000,34.560010,27.531979,325.000000,292.000000,311.000000,36.314873
-28.000910,1.600000,36.000010,28.925052,326.000000,292.000000,310.000000,34.565758
-28.000910,1.600000,37.440010,27.152188,331.000000,295.000000,310.000000,36.857723
-28.000910,1.600000,38.880010,25.642500,304.000000,262.000000,310.000000,38.982635
-28.000910,1.600000,40.320010,28.488073,310.000000,265.000000,311.000000,35.084770
-28.000910,1.600000,41.760010,27.465521,300.000000,250.000000,315.000000,36.378448
-28.000910,1.600000,43.200010,28.487396,310.000000,257.000000,316.000000,35.118076
-28.000910,1.600000,44.640010,28.326511,315.000000,257.000000,324.000000,35.272461
-28.000910,1.600000,46.080010,27.639791,319.000000,260.000000,336.000000,36.192818
-28.000910,1.600000,47.520010,28.061250,335.000000,268.000000,334.000000,35.606133
-28.000910,1.600000,48.960010,28.485781,350.000000,276.000000,346.000000,35.098236
-28.000910,1.600000,50.400010,27.955573,363.000000,282.000000,356.000000,35.769711
-28.000910,1.600000,51.840010,27.887187,357.000000,269.000000,357.000000,35.850925
-28.000910,1.600000,53.280010,27.949427,350.000000,256.000000,347.000000,35.772511
-28.000910,1.600000,54.720020,27.204427,351.000000,256.000000,360.000000,36.756050
-28.000910,1.600000,56.160020,27.499895,349.000000,255.000000,358.000000,36.356064
-28.000910,1.600000,57.600020,28.139532,349.000000,255.000000,357.000000,35.531673
-28.000910,1.600000,59.040010,27.972969,332.000000,234.000000,341.000000,35.743740
-28.000910,1.600000,60.480010,27.560156,323.000000,230.000000,344.000000,36.279259
-28.000910,1.600000,61.920020,27.971354,310.000000,214.000000,336.000000,35.746002
-28.000910,1.600000,63.360010,27.620730,311.000000,214.000000,342.000000,36.196705
-28.000910,1.600000,64.800010,27.961406,309.000000,213.000000,347.000000,35.755524
-28.000910,1.600000,66.240010,28.302812,308.000000,213.000000,340.000000,35.327888
-28.000910,1.600000,67.680020,28.255625,304.000000,210.000000,339.000000,35.388767
-28.000910,1.600000,69.120020,27.995989,303.000000,209.000000,338.000000,35.710632
-28.000910,1.600000,70.560010,28.156250,299.000000,208.000000,343.000000,35.509457
-28.000910,1.600000,72.000020,28.011146,295.000000,206.000000,332.000000,35.698284
-28.000910,1.600000,73.440020,28.088802,289.000000,200.000000,326.000000,35.593784
-28.000910,1.600000,74.880020,28.152188,277.000000,192.000000,329.000000,35.514385
-28.000910,1.600000,76.320030,28.159583,287.000000,198.000000,325.000000,35.506569
-28.000910,1.600000,77.760030,28.066562,285.000000,196.000000,316.000000,35.624298
-28.000910,1.600000,79.200020,27.783958,277.000000,190.000000,318.000000,35.998672
-28.000910,1.600000,80.640020,28.185677,272.000000,188.000000,309.000000,35.462234
