X,Y,Rotation,Main Thread,Vertices,Triangles,Draw Calls,FPS
-28.000000,1.600000,1.440000,27.879843,135.000000,141.000000,58.000000,35.863049
-28.000000,1.600000,2.880000,27.823906,135.000000,141.000000,58.000000,35.934666
-28.000000,1.600000,4.320001,27.817448,135.000000,141.000000,58.000000,35.943546
-28.000000,1.600000,5.760001,27.960104,135.000000,141.000000,59.000000,35.764580
-28.000000,1.600000,7.200000,27.742865,136.000000,141.000000,60.000000,36.036644
-28.000000,1.600000,8.640000,27.926979,139.000000,144.000000,62.000000,35.800926
-28.000000,1.600000,10.080000,27.808334,140.000000,145.000000,63.000000,35.956604
-28.000000,1.600000,11.520000,27.818490,141.000000,146.000000,64.000000,35.943680
-28.000000,1.600000,12.960000,28.027916,138.000000,143.000000,64.000000,35.673809
-28.000000,1.600000,14.400000,27.814895,140.000000,144.000000,67.000000,35.945564
-28.000000,1.600000,15.840010,27.712031,139.000000,142.000000,67.000000,36.080593
-28.000000,1.600000,17.280000,27.830937,140.000000,142.000000,69.000000,35.927200
-28.000000,1.600000,18.720010,27.921146,141.000000,144.000000,73.000000,35.807533
-28.000000,1.600000,20.160010,27.780833,141.000000,144.000000,73.000000,35.992126
-28.000000,1.600000,21.600010,28.021250,145.000000,145.000000,77.000000,35.682426
-28.000000,1.600000,23.040000,27.983334,146.000000,146.000000,80.000000,35.729904
-28.000000,1.600000,24.480010,27.585729,148.000000,147.000000,81.000000,36.246590
-28.000000,1.600000,25.920010,27.801719,149.000000,148.000000,84.000000,35.961792
-28.000000,1.600000,27.360010,27.909844,151.000000,150.000000,86.000000,35.825508
-28.000000,1.600000,28.800000,27.888229,152.000000,152.000000,91.000000,35.851192
-28.000000,1.600000,30.240010,27.988594,152.000000,152.000000,91.000000,35.725182
-28.000000,1.600000,31.680010,27.980729,154.000000,153.000000,94.000000,35.732964
-28.000000,1.600000,33.120010,27.642708,156.000000,154.000000,98.000000,36.169567
-28.000000,1.600000,34.560010,27.960937,159.000000,157.000000,114.000000,35.757587
-28.000000,1.600000,36.000010,27.854375,159.000000,156.000000,130.000000,35.895836
-28.000000,1.600000,37.440010,27.926614,160.000000,157.000000,142.000000,35.804462
-28.000000,1.600000,38.880010,27.919896,158.000000,155.000000,153.000000,35.809872
-28.000000,1.600000,40.320010,27.917188,159.000000,156.000000,161.000000,35.817490
-28.000000,1.600000,41.760010,27.657083,163.000000,158.000000,172.000000,36.150364
-28.000000,1.600000,43.200010,27.855052,166.000000,160.000000,179.000000,35.894897
-28.000000,1.600000,44.640010,27.871562,169.000000,162.000000,184.000000,35.874977
-28.000000,1.600000,46.080010,28.015365,174.000000,164.000000,193.000000,35.690651
-28.000000,1.600000,47.520010,28.019687,164.000000,150.000000,198.000000,35.681103
-28.000000,1.600000,48.960010,28.040833,175.000000,157.000000,215.000000,35.658901
-28.000000,1.600000,50.400010,27.532031,180.000000,160.000000,219.000000,36.312607
-28.000000,1.600000,51.840010,27.829948,187.000000,164.000000,224.000000,35.924446
-28.000000,1.600000,53.280010,27.890208,196.000000,171.000000,236.000000,35.851192
-28.000000,1.600000,54.720020,27.975000,200.000000,173.000000,239.000000,35.744675
-28.000000,1.600000,56.160020,27.900573,205.000000,176.000000,247.000000,35.832127
-28.000000,1.600000,57.600020,28.075937,209.000000,179.000000,250.000000,35.612206
-28.000000,1.600000,59.040010,27.470313,213.000000,182.000000,255.000000,36.398586
-28.000000,1.600000,60.480010,28.001041,220.000000,186.000000,265.000000,35.706982
-28.000000,1.600000,61.920020,27.884219,232.000000,192.000000,268.000000,35.857086
-28.000000,1.600000,63.360010,27.975469,243.000000,199.000000,286.000000,35.741543
-28.000000,1.600000,64.800010,27.774792,254.000000,206.000000,295.000000,35.998131
-28.000000,1.600000,66.240010,28.138386,272.000000,217.000000,295.000000,35.533775
-28.000000,1.600000,67.680020,27.768437,288.000000,225.000000,310.000000,36.004883
-28.000000,1.600000,69.120020,28.040261,306.000000,235.000000,327.000000,35.657310
-28.000000,1.600000,70.560010,28.312396,318.000000,241.000000,324.000000,35.315216
-28.000000,1.600000,72.000020,27.919270,334.000000,248.000000,337.000000,35.816284
-28.000000,1.600000,73.440020,27.894635,349.000000,256.000000,357.000000,35.841423
-28.000000,1.600000,74.880020,27.269011,371.000000,271.000000,379.000000,36.667183
-28.000000,1.600000,76.320030,26.014323,366.000000,267.000000,363.000000,38.454529
-28.000000,1.600000,77.760030,26.875416,376.000000,275.000000,374.000000,37.187393
-28.000000,1.600000,79.200020,27.579948,370.000000,270.000000,373.000000,36.260624
-28.000000,1.600000,80.640020,26.327916,370.000000,270.000000,385.000000,37.963043
-28.000000,1.600000,82.080020,28.552448,376.000000,274.000000,379.000000,35.011642
-28.000000,1.600000,83.520030,38.838489,363.000000,265.000000,364.000000,25.729403
-28.000000,1.600000,84.960030,29.390885,365.000000,266.000000,370.000000,34.019089
-28.000000,1.600000,86.400030,29.009271,367.000000,268.000000,381.000000,34.477497
-28.000000,1.600000,87.840030,39.358645,368.000000,268.000000,370.000000,25.392559
-28.000000,1.600000,89.280020,29.755104,372.000000,272.000000,368.000000,33.603680
-28.000000,1.600000,90.720020,28.339948,372.000000,272.000000,376.000000,35.285881
-28.000000,1.600000,92.160030,39.450469,370.000000,271.000000,367.000000,25.341349
-28.000000,1.600000,93.600020,29.534635,373.000000,272.000000,378.000000,33.854908
-28.000000,1.600000,95.040020,28.313073,391.000000,284.000000,373.000000,35.315281
-28.000000,1.600000,96.480020,40.021614,391.000000,284.000000,389.000000,24.980972
-28.000000,1.600000,97.920020,41.404791,390.000000,283.000000,385.000000,24.149729
-28.000000,1.600000,99.360020,29.555364,383.000000,280.000000,386.000000,33.826878
-28.000000,1.600000,100.800000,29.610990,377.000000,275.000000,371.000000,33.765900
-28.000000,1.600000,102.240000,27.136823,396.000000,286.000000,384.000000,36.864658
-28.000000,1.600000,103.680000,26.845313,393.000000,285.000000,391.000000,37.234341
-28.000000,1.600000,105.120000,28.191510,386.000000,281.000000,388.000000,35.458046
-28.000000,1.600000,106.560000,39.186406,383.000000,278.000000,375.000000,25.502783
-28.000000,1.600000,108.000000,29.274844,399.000000,288.000000,380.000000,34.151428
-28.000000,1.600000,109.440000,28.694219,398.000000,287.000000,390.000000,34.847759
-28.000000,1.600000,110.880000,27.790209,386.000000,280.000000,379.000000,35.977356
-28.000000,1.600000,112.320000,28.084531,406.000000,292.000000,391.000000,35.600979
-28.000000,1.600000,113.760000,28.215885,407.000000,294.000000,392.000000,35.431221
-28.000000,1.600000,115.200000,27.068281,392.000000,283.000000,378.000000,36.975128
-28.000000,1.600000,116.640000,28.120469,408.000000,293.000000,395.000000,35.615376
-28.000000,1.600000,118.080000,27.168334,405.000000,292.000000,387.000000,36.703419
-28.000000,1.600000,119.520000,28.678333,393.000000,283.000000,389.000000,34.848011
-28.000000,1.600000,120.960000,27.171927,406.000000,290.000000,390.000000,36.812641
-28.000000,1.600000,122.400000,39.414063,399.000000,287.000000,394.000000,25.354065
-28.000000,1.600000,123.840000,28.999323,391.000000,281.000000,386.000000,34.477184
-28.000000,1.600000,125.280000,29.306510,424.000000,312.000000,391.000000,34.121872
-28.000000,1.600000,126.720000,27.275417,417.000000,308.000000,393.000000,36.666622
-28.000000,1.600000,128.160000,27.314635,433.000000,315.000000,403.000000,36.604965
-28.000000,1.600000,129.600000,27.454896,428.000000,313.000000,394.000000,36.399002
-28.000000,1.600000,131.040000,28.162396,418.000000,306.000000,388.000000,35.492260
-28.000000,1.600000,132.480000,40.206667,435.000000,317.000000,416.000000,24.856590
-28.000000,1.600000,133.920000,40.821302,440.000000,328.000000,400.000000,24.493889
-28.000000,1.600000,135.360000,30.245417,438.000000,326.000000,407.000000,33.057682
-28.000000,1.600000,136.800000,40.567708,462.000000,348.000000,407.000000,24.647583
-28.000000,1.600000,138.240000,41.289375,458.000000,348.000000,423.000000,24.216953
-28.000000,1.600000,139.680000,42.412240,461.000000,349.000000,409.000000,23.576159
-28.000000,1.600000,141.120000,41.998177,490.000000,366.000000,425.000000,23.808226
-28.000000,1.600000,142.560000,41.834896,538.000000,401.000000,434.000000,23.900307
-28.000000,1.600000,144.000000,40.862604,627.000000,519.000000,418.000000,24.470257
-28.000000,1.600000,145.440000,40.305677,669.000000,544.000000,431.000000,24.807549
-28.000000,1.600000,146.880000,41.282656,677.000000,558.000000,431.000000,24.221445
-28.000000,1.600000,148.320000,41.330365,690.000000,567.000000,428.000000,24.194920
-28.000000,1.600000,149.760000,41.735104,720.000000,586.000000,444.000000,23.960823
-28.000000,1.600000,151.200000,40.192969,746.000000,608.000000,462.000000,24.867182
-28.000000,1.600000,152.640000,40.831458,758.000000,617.000000,443.000000,24.485861
-28.000000,1.600000,154.080000,40.202812,777.000000,627.000000,441.000000,24.870499
-28.000000,1.600000,155.520000,41.875416,788.000000,633.000000,457.000000,23.878843
-28.000000,1.600000,156.960000,40.359427,822.000000,654.000000,456.000000,24.783436
-28.000000,1.600000,158.400000,39.810937,845.000000,675.000000,475.000000,25.111893
-28.000000,1.600000,159.840000,41.966927,852.000000,679.000000,466.000000,23.825184
-28.000000,1.600000,161.280000,52.488177,852.000000,680.000000,451.000000,19.040745
-28.000000,1.600000,162.720000,54.883229,859.000000,685.000000,454.000000,18.220259
-28.000000,1.600000,164.160000,44.236198,858.000000,686.000000,442.000000,22.603500
-28.000000,1.600000,165.600000,43.054844,857.000000,689.000000,433.000000,23.230742
-28.000000,1.600000,167.040000,40.616458,848.000000,682.000000,443.000000,24.608822
-28.000000,1.600000,168.480000,43.237135,835.000000,673.000000,445.000000,23.125622
-28.000000,1.600000,169.920000,41.254792,824.000000,667.000000,445.000000,24.243404
-28.000000,1.600000,171.360000,41.593073,810.000000,659.000000,449.000000,24.036024
-28.000000,1.600000,172.800000,40.863802,798.000000,653.000000,437.000000,24.460064
-28.000000,1.600000,174.240000,42.764792,773.000000,639.000000,417.000000,23.392212
-28.000000,1.600000,175.680000,41.390000,756.000000,631.000000,434.000000,24.153860
-28.000000,1.600000,177.120000,41.939687,741.000000,622.000000,421.000000,23.837072
-28.000000,1.600000,178.560000,41.291927,679.000000,582.000000,401.000000,24.197756
-28.000000,1.600000,180.000000,42.649010,689.000000,590.000000,392.000000,23.453876
-28.000000,1.600000,181.440000,42.377917,688.000000,589.000000,397.000000,23.582588
-28.000000,1.600000,182.880000,42.120521,677.000000,581.000000,406.000000,23.737934
-28.000000,1.600000,184.320000,42.425834,686.000000,588.000000,406.000000,23.568953
-28.000000,1.600000,185.760000,42.460990,687.000000,589.000000,403.000000,23.547735
-28.000000,1.600000,187.200000,42.085052,674.000000,580.000000,395.000000,23.759436
-28.000000,1.600000,188.640000,41.808438,685.000000,587.000000,384.000000,23.915607
-28.000000,1.600000,190.080000,42.026354,686.000000,588.000000,396.000000,23.793472
