X,Y,Rotation,Main Thread,Vertices,Triangles,Draw Calls,FPS
12.598640,1.600000,1.440000,27.860521,230.000000,173.000000,268.000000,35.887314
12.598640,1.600000,2.880000,28.048750,230.000000,173.000000,268.000000,35.647778
12.598640,1.600000,4.320001,27.665938,199.000000,144.000000,263.000000,36.140430
12.598640,1.600000,5.760001,27.860469,177.000000,122.000000,243.000000,35.884296
12.598640,1.600000,7.200000,28.071510,171.000000,119.000000,247.000000,35.621784
12.598640,1.600000,8.640000,27.957656,164.000000,115.000000,242.000000,35.760651
12.598640,1.600000,10.080000,28.034792,147.000000,96.000000,243.000000,35.664333
12.598640,1.600000,11.520000,27.670937,143.000000,94.000000,233.000000,36.135735
12.598640,1.600000,12.960000,27.840833,145.000000,95.000000,233.000000,35.912354
12.598640,1.600000,14.400000,28.069896,143.000000,94.000000,231.000000,35.620861
12.598640,1.600000,15.840010,27.543750,141.000000,93.000000,226.000000,36.298466
12.598640,1.600000,17.280000,27.905312,134.000000,88.000000,219.000000,35.829720
12.598640,1.600000,18.720010,27.787447,132.000000,87.000000,217.000000,35.983292
12.598640,1.600000,20.160010,27.853958,134.000000,88.000000,218.000000,35.894222
12.598640,1.600000,21.600010,27.979167,134.000000,88.000000,209.000000,35.737885
12.598640,1.600000,23.040000,27.894895,133.000000,86.000000,216.000000,35.842495
12.598640,1.600000,24.480010,27.613020,130.000000,84.000000,204.000000,36.209404
12.598640,1.600000,25.920010,27.789688,130.000000,84.000000,202.000000,35.979042
12.598640,1.600000,27.360010,27.967760,129.000000,84.000000,204.000000,35.752525
12.598640,1.600000,28.800000,27.785990,125.000000,81.000000,202.000000,35.984909
12.598640,1.600000,30.240010,27.939584,124.000000,81.000000,200.000000,35.786579
12.598640,1.600000,31.680010,27.922135,121.000000,79.000000,201.000000,35.806000
12.598640,1.600000,33.120010,27.557084,121.000000,79.000000,197.000000,36.282207
12.598640,1.600000,34.560010,28.003281,121.000000,79.000000,197.000000,35.705120
12.598640,1.600000,36.000010,27.777396,121.000000,79.000000,197.000000,35.995029
12.598640,1.600000,37.440010,27.769844,120.000000,78.000000,192.000000,36.006908
12.598640,1.600000,38.880010,28.042135,120.000000,77.000000,192.000000,35.655060
12.598640,1.600000,40.320010,27.831979,113.000000,74.000000,187.000000,35.924110
12.598640,1.600000,41.760010,27.548073,112.000000,73.000000,190.000000,36.292908
12.598640,1.600000,43.200010,27.986875,112.000000,73.000000,183.000000,35.725979
12.598640,1.600000,44.640010,27.723281,108.000000,69.000000,184.000000,36.063042
12.598640,1.600000,46.080010,27.842188,105.000000,66.000000,182.000000,35.916851
12.598640,1.600000,47.520010,27.752552,104.000000,66.000000,179.000000,36.022446
12.598640,1.600000,48.960010,27.869791,100.000000,62.000000,172.000000,35.876583
12.598640,1.600000,50.400010,27.712813,100.000000,62.000000,172.000000,36.078289
12.598640,1.600000,51.840010,27.774791,100.000000,62.000000,170.000000,35.998405
12.598640,1.600000,53.280010,27.875937,98.000000,59.000000,160.000000,35.867805
12.598640,1.600000,54.720020,27.943490,99.000000,60.000000,160.000000,35.781975
12.598640,1.600000,56.160020,27.869688,98.000000,59.000000,160.000000,35.877052
12.598640,1.600000,57.600020,27.754375,97.000000,58.000000,157.000000,36.026028
12.598640,1.600000,59.040010,27.906718,98.000000,59.000000,149.000000,35.828117
12.598640,1.600000,60.480010,27.633072,97.000000,57.000000,146.000000,36.181698
12.598640,1.600000,61.920020,27.959531,98.000000,58.000000,136.000000,35.760715
12.598640,1.600000,63.360010,27.916615,97.000000,57.000000,128.000000,35.816753
12.598640,1.600000,64.800010,27.792500,97.000000,57.000000,120.000000,35.974457
12.598640,1.600000,66.240010,27.722813,96.000000,57.000000,111.000000,36.067039
12.598640,1.600000,67.680020,19.631666,95.000000,55.000000,100.000000,50.931217
12.598640,1.600000,69.120020,22.047865,94.000000,55.000000,90.000000,45.342903
12.598640,1.600000,70.560010,19.319896,91.000000,53.000000,90.000000,51.761093
12.598640,1.600000,72.000020,22.488855,88.000000,52.000000,91.000000,44.451443
12.598640,1.600000,73.440020,19.292552,90.000000,52.000000,92.000000,51.825638
12.598640,1.600000,74.880020,22.430417,87.000000,51.000000,88.000000,44.570831
12.598640,1.600000,76.320030,18.995729,87.000000,51.000000,91.000000,52.695572
12.598640,1.600000,77.760030,22.833541,89.000000,52.000000,91.000000,43.735466
12.598640,1.600000,79.200020,18.151667,88.000000,50.000000,91.000000,55.125999
12.598640,1.600000,80.640020,23.462291,85.000000,48.000000,87.000000,42.572914
12.598640,1.600000,82.080020,18.154062,84.000000,47.000000,87.000000,55.075714
12.598640,1.600000,83.520030,23.650156,87.000000,50.000000,92.000000,42.272404
12.598640,1.600000,84.960030,18.676875,88.000000,51.000000,94.000000,53.580696
12.598640,1.600000,86.400030,23.006511,87.000000,50.000000,93.000000,43.407688
12.598640,1.600000,87.840030,18.246094,87.000000,50.000000,98.000000,54.798744
12.598640,1.600000,89.280020,23.646406,87.000000,50.000000,97.000000,42.279198
12.598640,1.600000,90.720020,18.593958,87.000000,50.000000,94.000000,53.824787
12.598640,1.600000,92.160030,23.134895,88.000000,50.000000,97.000000,43.165665
12.598640,1.600000,93.600020,18.757917,89.000000,51.000000,99.000000,53.357044
12.598640,1.600000,95.040020,22.955625,90.000000,52.000000,96.000000,43.506042
12.598640,1.600000,96.480020,18.936093,87.000000,49.000000,97.000000,52.846703
12.598640,1.600000,97.920020,22.798906,84.000000,47.000000,90.000000,43.810913
12.598640,1.600000,99.360020,18.819739,82.000000,47.000000,87.000000,53.184418
12.598640,1.600000,100.800000,22.980312,81.000000,46.000000,85.000000,43.452969
12.598640,1.600000,102.240000,18.450364,82.000000,47.000000,93.000000,54.246479
12.598640,1.600000,103.680000,23.443594,80.000000,45.000000,85.000000,42.601345
12.598640,1.600000,105.120000,18.469427,80.000000,46.000000,91.000000,54.185089
12.598640,1.600000,106.560000,23.222708,80.000000,46.000000,89.000000,43.000835
12.598640,1.600000,108.000000,18.825260,81.000000,46.000000,92.000000,53.172634
12.598640,1.600000,109.440000,22.799011,80.000000,46.000000,88.000000,43.793224
12.598640,1.600000,110.880000,18.459584,81.000000,46.000000,92.000000,54.234375
12.598640,1.600000,112.320000,23.290469,81.000000,46.000000,93.000000,42.871975
12.598640,1.600000,113.760000,18.183386,80.000000,45.000000,89.000000,55.025993
12.598640,1.600000,115.200000,16.668437,81.000000,46.000000,94.000000,59.962147
12.598640,1.600000,116.640000,20.968750,81.000000,46.000000,94.000000,47.632519
12.598640,1.600000,118.080000,17.966719,78.000000,44.000000,89.000000,55.647816
12.598640,1.600000,119.520000,23.898958,79.000000,45.000000,92.000000,41.834805
12.598640,1.600000,120.960000,17.553333,78.000000,44.000000,93.000000,56.956894
12.598640,1.600000,122.400000,17.816718,78.000000,44.000000,88.000000,56.175667
12.598640,1.600000,123.840000,20.053906,78.000000,45.000000,93.000000,49.783752
12.598640,1.600000,125.280000,17.480885,78.000000,45.000000,92.000000,57.198696
12.598640,1.600000,126.720000,16.876980,78.000000,45.000000,96.000000,59.270599
12.598640,1.600000,128.160000,21.499166,77.000000,44.000000,93.000000,46.467163
12.598640,1.600000,129.600000,17.117864,78.000000,45.000000,92.000000,58.416718
12.598640,1.600000,131.040000,16.596771,78.000000,44.000000,94.000000,60.234158
12.598640,1.600000,132.480000,21.767135,76.000000,44.000000,92.000000,45.924446
12.598640,1.600000,133.920000,17.038802,76.000000,44.000000,95.000000,58.683292
12.598640,1.600000,135.360000,17.318594,76.000000,45.000000,95.000000,57.759647
12.598640,1.600000,136.800000,21.228021,76.000000,45.000000,91.000000,47.061474
12.598640,1.600000,138.240000,16.877448,76.000000,44.000000,94.000000,59.238235
12.598640,1.600000,139.680000,16.793438,74.000000,44.000000,94.000000,59.538200
12.598640,1.600000,141.120000,15.707916,73.000000,43.000000,95.000000,63.691952
12.598640,1.600000,142.560000,20.180261,73.000000,43.000000,93.000000,49.499462
12.598640,1.600000,144.000000,16.438385,74.000000,44.000000,96.000000,60.822819
12.598640,1.600000,145.440000,15.611771,73.000000,44.000000,93.000000,64.041840
12.598640,1.600000,146.880000,16.666354,74.000000,44.000000,91.000000,60.139454
12.598640,1.600000,148.320000,13.533750,75.000000,44.000000,94.000000,73.667648
12.598640,1.600000,149.760000,15.396562,75.000000,44.000000,91.000000,64.929359
12.598640,1.600000,151.200000,19.868907,73.000000,43.000000,92.000000,50.268623
12.598640,1.600000,152.640000,16.302500,76.000000,45.000000,92.000000,61.327358
12.598640,1.600000,154.080000,15.238802,78.000000,46.000000,95.000000,65.603569
12.598640,1.600000,155.520000,14.647917,77.000000,46.000000,96.000000,68.388733
12.598640,1.600000,156.960000,14.629479,77.000000,45.000000,97.000000,68.282692
12.598640,1.600000,158.400000,15.761562,78.000000,46.000000,98.000000,63.381397
12.598640,1.600000,159.840000,21.043958,81.000000,47.000000,97.000000,47.470585
12.598640,1.600000,161.280000,16.396041,80.000000,47.000000,100.000000,60.975029
12.598640,1.600000,162.720000,14.632865,78.000000,46.000000,96.000000,68.403351
12.598640,1.600000,164.160000,14.790885,78.000000,46.000000,96.000000,67.562576
12.598640,1.600000,165.600000,14.725521,83.000000,49.000000,97.000000,67.857704
12.598640,1.600000,167.040000,22.929532,83.000000,49.000000,101.000000,43.561222
12.598640,1.600000,168.480000,16.553698,86.000000,50.000000,100.000000,60.392166
12.598640,1.600000,169.920000,15.145833,84.000000,49.000000,98.000000,66.096809
12.598640,1.600000,171.360000,14.778281,86.000000,50.000000,97.000000,67.531685
12.598640,1.600000,172.800000,23.104010,85.000000,50.000000,100.000000,43.275406
12.598640,1.600000,174.240000,16.880365,85.000000,50.000000,102.000000,59.233116
12.598640,1.600000,175.680000,15.415782,86.000000,50.000000,101.000000,64.896660
12.598640,1.600000,177.120000,15.170625,87.000000,51.000000,100.000000,65.817665
12.598640,1.600000,178.560000,22.481666,87.000000,51.000000,98.000000,44.471416
12.598640,1.600000,180.000000,16.960365,87.000000,51.000000,100.000000,58.948868
12.598640,1.600000,181.440000,15.444219,85.000000,50.000000,98.000000,64.799187
12.598640,1.600000,182.880000,23.751458,85.000000,50.000000,102.000000,42.054634
12.598640,1.600000,184.320000,17.409218,85.000000,50.000000,103.000000,57.492775
12.598640,1.600000,185.760000,23.536615,86.000000,51.000000,104.000000,42.437408
12.598640,1.600000,187.200000,17.855417,85.000000,50.000000,99.000000,55.994308
12.598640,1.600000,188.640000,23.843073,85.000000,50.000000,99.000000,41.930553
12.598640,1.600000,190.080000,18.691042,84.000000,49.000000,104.000000,53.535133
12.598640,1.600000,191.520000,23.087396,86.000000,50.000000,102.000000,43.264290
12.598640,1.600000,192.960000,18.052604,88.000000,50.000000,99.000000,55.390316
12.598640,1.600000,194.400000,23.961823,86.000000,50.000000,102.000000,41.720898
12.598640,1.600000,195.840000,18.117396,85.000000,49.000000,97.000000,55.186844
12.598640,1.600000,197.280000,23.445417,83.000000,48.000000,95.000000,42.642311
12.598640,1.600000,198.720000,18.330260,84.000000,49.000000,102.000000,54.596172
12.598640,1.600000,200.160000,23.341927,82.000000,48.000000,104.000000,42.787613
12.598640,1.600000,201.600000,18.993906,82.000000,48.000000,106.000000,52.681831
12.598640,1.600000,203.040000,22.864427,82.000000,48.000000,105.000000,43.684715
12.598640,1.600000,204.480000,18.306459,82.000000,49.000000,108.000000,54.632366
12.598640,1.600000,205.920000,23.599115,82.000000,48.000000,105.000000,42.357456
12.598640,1.600000,207.360000,18.060885,78.000000,46.000000,102.000000,55.428368
12.598640,1.600000,208.800000,23.494739,77.000000,45.000000,98.000000,42.507030
12.598640,1.600000,210.240000,18.209115,76.000000,44.000000,96.000000,54.919907
12.598640,1.600000,211.680000,23.570000,74.000000,43.000000,95.000000,42.410133
12.598640,1.600000,213.120000,18.428594,77.000000,45.000000,96.000000,54.289734
12.598640,1.600000,214.560100,15.861094,76.000000,44.000000,94.000000,63.022110
12.598640,1.600000,216.000000,21.992084,73.000000,43.000000,95.000000,45.429485
12.598640,1.600000,217.440000,17.934791,73.000000,43.000000,92.000000,55.809574
12.598640,1.600000,218.880000,23.230520,73.000000,43.000000,90.000000,42.985428
12.598640,1.600000,220.320000,18.451562,73.000000,42.000000,93.000000,54.214314
12.598640,1.600000,221.760000,23.180781,73.000000,42.000000,95.000000,43.108383
12.598640,1.600000,223.200000,18.071563,72.000000,42.000000,91.000000,55.382160
12.598640,1.600000,224.640000,16.226354,73.000000,42.000000,94.000000,61.579121
12.598640,1.600000,226.080000,21.777396,73.000000,42.000000,91.000000,45.874958
12.598640,1.600000,227.520000,18.153906,73.000000,43.000000,94.000000,55.161797
12.598640,1.600000,228.960000,23.475678,92.000000,62.000000,100.000000,42.521809
12.598640,1.600000,230.400000,18.394635,93.000000,63.000000,102.000000,54.362446
12.598640,1.600000,231.840000,23.299479,92.000000,63.000000,100.000000,42.903877
12.598640,1.600000,233.280000,18.960885,91.000000,62.000000,95.000000,52.775818
12.598640,1.600000,234.720000,22.932813,107.000000,79.000000,97.000000,43.554699
12.598640,1.600000,236.160000,18.501667,111.000000,82.000000,103.000000,54.043556
12.598640,1.600000,237.600000,23.622761,110.000000,81.000000,103.000000,42.321140
12.598640,1.600000,239.040100,27.750834,182.000000,159.000000,121.000000,36.029274
12.598640,1.600000,240.480000,27.963229,205.000000,182.000000,139.000000,35.756851
12.598640,1.600000,241.920000,27.812604,210.000000,185.000000,154.000000,35.949333
12.598640,1.600000,243.360000,28.498854,244.000000,223.000000,163.000000,35.082912
12.598640,1.600000,244.800000,28.253594,242.000000,215.000000,169.000000,35.388054
12.598640,1.600000,246.240100,28.011354,258.000000,234.000000,173.000000,35.694500
12.598640,1.600000,247.680100,25.893593,280.000000,256.000000,184.000000,38.637932
12.598640,1.600000,249.120100,27.543541,310.000000,285.000000,193.000000,36.272747
12.598640,1.600000,250.560100,26.175104,315.000000,289.000000,197.000000,38.196033
12.598640,1.600000,252.000100,40.880625,327.000000,297.000000,208.000000,24.459408
12.598640,1.600000,253.440100,37.306980,332.000000,300.000000,218.000000,26.801308
12.598640,1.600000,254.880100,41.922292,340.000000,305.000000,226.000000,23.850756
12.598640,1.600000,256.320100,42.146146,357.000000,319.000000,241.000000,23.725262
12.598640,1.600000,257.760000,42.045104,364.000000,323.000000,245.000000,23.782125
12.598640,1.600000,259.200000,41.641667,351.000000,305.000000,253.000000,24.011585
12.598640,1.600000,260.640000,41.698958,355.000000,307.000000,255.000000,23.979826
12.598640,1.600000,262.080000,41.749270,377.000000,329.000000,267.000000,23.950304
12.598640,1.600000,263.520100,41.370052,382.000000,334.000000,270.000000,24.169973
12.598640,1.600000,264.960100,41.227032,386.000000,336.000000,278.000000,24.251949
12.598640,1.600000,266.400100,41.219479,365.000000,314.000000,272.000000,24.258261
12.598640,1.600000,267.840000,41.877604,379.000000,330.000000,273.000000,23.876558
12.598640,1.600000,269.280000,41.810521,384.000000,335.000000,276.000000,23.915340
12.598640,1.600000,270.720000,41.686406,386.000000,336.000000,280.000000,23.985668
12.598640,1.600000,272.160000,40.867500,368.000000,315.000000,278.000000,24.478962
12.598640,1.600000,273.600000,42.149791,391.000000,339.000000,283.000000,23.714243
12.598640,1.600000,275.040000,41.795938,396.000000,344.000000,290.000000,23.921299
12.598640,1.600000,276.480000,42.018854,376.000000,322.000000,285.000000,23.791555
12.598640,1.600000,277.920000,40.369635,400.000000,346.000000,297.000000,24.756752
12.598640,1.600000,279.360000,41.885678,402.000000,348.000000,293.000000,23.881992
12.598640,1.600000,280.800000,42.349010,382.000000,327.000000,289.000000,23.618008
12.598640,1.600000,282.240100,41.896042,399.000000,347.000000,283.000000,23.847939
12.598640,1.600000,283.680100,40.598125,401.000000,349.000000,288.000000,24.618446
12.598640,1.600000,285.120100,41.945989,378.000000,324.000000,282.000000,23.837429
12.598640,1.600000,286.560100,41.113698,400.000000,347.000000,293.000000,24.320112
12.598640,1.600000,288.000100,42.067604,379.000000,326.000000,290.000000,23.767170
12.598640,1.600000,289.440100,40.990886,391.000000,342.000000,293.000000,24.394707
12.598640,1.600000,290.880100,42.098385,397.000000,347.000000,295.000000,23.749943
12.598640,1.600000,292.320100,42.268281,375.000000,324.000000,293.000000,23.657995
12.598640,1.600000,293.760100,41.557500,399.000000,348.000000,298.000000,24.058340
12.598640,1.600000,295.200100,40.772552,396.000000,348.000000,301.000000,24.523546
12.598640,1.600000,296.640000,42.038907,377.000000,327.000000,294.000000,23.785013
12.598640,1.600000,298.080000,41.998073,395.000000,348.000000,301.000000,23.811325
12.598640,1.600000,299.520100,41.820053,396.000000,349.000000,304.000000,23.905989
12.598640,1.600000,300.960100,41.668177,387.000000,342.000000,300.000000,23.997450
12.598640,1.600000,302.400100,42.258802,394.000000,348.000000,303.000000,23.660299
12.598640,1.600000,303.840100,41.524583,394.000000,348.000000,305.000000,24.079613
12.598640,1.600000,305.280100,41.810833,386.000000,342.000000,310.000000,23.914238
12.598640,1.600000,306.720100,41.767708,393.000000,348.000000,310.000000,23.939730
12.598640,1.600000,308.160100,41.734739,393.000000,348.000000,317.000000,23.957804
12.598640,1.600000,309.600100,42.457865,373.000000,326.000000,313.000000,23.550364
12.598640,1.600000,311.040000,41.822761,392.000000,347.000000,324.000000,23.909264
12.598640,1.600000,312.480000,41.762344,394.000000,349.000000,327.000000,23.941225
12.598640,1.600000,313.920000,42.227135,372.000000,326.000000,321.000000,23.685282
12.598640,1.600000,315.360000,42.578437,371.000000,326.000000,322.000000,23.481413
12.598640,1.600000,316.800000,42.888803,394.000000,349.000000,337.000000,23.300631
12.598640,1.600000,318.240100,41.264010,405.000000,357.000000,352.000000,24.231686
12.598640,1.600000,319.680100,41.432396,410.000000,360.000000,350.000000,24.134430
