X,Y,Rotation,Main Thread,Vertices,Triangles,Draw Calls,FPS
-32.545190,1.599927,1.440000,41.530313,383.000000,367.000000,268.000000,24.075989
-32.545190,1.599927,2.880000,41.934115,383.000000,367.000000,268.000000,23.845629
-32.545190,1.599927,4.320001,42.268437,384.000000,370.000000,271.000000,23.656507
-32.545190,1.599927,5.760001,41.559219,389.000000,373.000000,294.000000,24.058794
-32.545190,1.599927,7.200000,41.326406,392.000000,375.000000,295.000000,24.194798
-32.545190,1.599927,8.640000,42.157031,398.000000,379.000000,301.000000,23.719488
-32.545190,1.599927,10.080000,41.729479,399.000000,379.000000,315.000000,23.961123
-32.545190,1.599927,11.520000,41.446511,403.000000,382.000000,312.000000,24.124817
-32.545190,1.599927,12.960000,40.845156,407.000000,385.000000,312.000000,24.479525
-32.545190,1.599927,14.400000,41.790000,412.000000,387.000000,321.000000,23.927618
-32.545190,1.599927,15.840010,41.762864,417.000000,391.000000,330.000000,23.941671
-32.545190,1.599927,17.280000,41.685156,421.000000,393.000000,326.000000,23.986837
-32.545190,1.599927,18.720010,41.407917,428.000000,398.000000,334.000000,24.148239
-32.545190,1.599927,20.160010,40.883281,430.000000,398.000000,340.000000,24.458506
-32.545190,1.599927,21.600010,41.947344,432.000000,401.000000,337.000000,23.852531
-32.545190,1.599927,23.040000,41.344375,433.000000,402.000000,338.000000,24.166142
-32.545190,1.599927,24.480010,41.679687,439.000000,405.000000,345.000000,23.987646
-32.545190,1.599927,25.920010,41.288073,439.000000,405.000000,343.000000,24.212893
-32.545190,1.599927,27.360010,41.817917,438.000000,405.000000,335.000000,23.921627
-32.545190,1.599927,28.800000,41.059479,437.000000,404.000000,336.000000,24.343517
-32.545190,1.599927,30.240010,41.410261,438.000000,405.000000,337.000000,24.144201
-32.545190,1.599927,31.680010,41.680364,437.000000,404.000000,338.000000,23.988934
-32.545190,1.599927,33.120010,41.704844,438.000000,405.000000,342.000000,23.976923
-32.545190,1.599927,34.560010,41.843646,439.000000,405.000000,335.000000,23.895548
-32.545190,1.599927,36.000010,41.610417,440.000000,405.000000,338.000000,24.030006
-32.545190,1.599927,37.440010,42.036146,438.000000,404.000000,333.000000,23.787016
-32.545190,1.599927,38.880010,41.575677,437.000000,404.000000,334.000000,24.049271
-32.545190,1.599927,40.320010,41.725209,438.000000,403.000000,346.000000,23.964113
-32.545190,1.599927,41.760010,41.841302,437.000000,402.000000,345.000000,23.897539
-32.545190,1.599927,43.200010,41.782291,437.000000,402.000000,348.000000,23.930513
-32.545190,1.599927,44.640010,42.089896,435.000000,401.000000,338.000000,23.757936
-32.545190,1.599927,46.080010,41.682708,432.000000,398.000000,337.000000,23.987198
-32.545190,1.599927,47.520010,41.669219,425.000000,393.000000,340.000000,23.996492
-32.545190,1.599927,48.960010,42.080312,429.000000,394.000000,342.000000,23.761612
-32.545190,1.599927,50.400010,42.023646,423.000000,389.000000,342.000000,23.793974
-32.545190,1.599927,51.840010,41.953437,407.000000,378.000000,331.000000,23.833168
-32.545190,1.599927,53.280010,41.789896,400.000000,372.000000,329.000000,23.926128
-32.545190,1.599927,54.720020,42.207968,399.000000,371.000000,325.000000,23.690983
-32.545190,1.599927,56.160020,42.909740,393.000000,365.000000,319.000000,23.310421
-32.545190,1.599927,57.600020,42.020260,372.000000,345.000000,316.000000,23.783571
-32.545190,1.599927,59.040010,42.463177,341.000000,309.000000,308.000000,23.546263
-32.545190,1.599927,60.480010,42.468750,332.000000,296.000000,309.000000,23.543116
-32.545190,1.599927,61.920020,42.355781,326.000000,292.000000,307.000000,23.607059
-32.545190,1.599927,63.360010,42.152552,309.000000,273.000000,305.000000,23.720865
-32.545190,1.599927,64.800010,42.895781,299.000000,259.000000,310.000000,23.310675
-32.545190,1.599927,66.240010,41.313906,288.000000,250.000000,295.000000,24.201813
-32.545190,1.599927,67.680020,42.696094,272.000000,232.000000,302.000000,23.418833
-32.545190,1.599927,69.120020,29.622865,263.000000,219.000000,301.000000,33.756817
-32.545190,1.599927,70.560010,28.365313,246.000000,200.000000,308.000000,35.261448
-32.545190,1.599927,72.000020,28.679010,256.000000,204.000000,316.000000,34.844154
-32.545190,1.599927,73.440020,27.630417,252.000000,201.000000,302.000000,36.203053
-32.545190,1.599927,74.880020,27.427552,241.000000,193.000000,290.000000,36.444183
-32.545190,1.599927,76.320030,28.129010,242.000000,194.000000,296.000000,35.545090
-32.545190,1.599927,77.760030,27.431562,235.000000,189.000000,287.000000,36.443565
-32.545190,1.599927,79.200020,28.599896,226.000000,183.000000,271.000000,34.931637
-32.545190,1.599927,80.640020,28.684792,231.000000,186.000000,281.000000,34.856613
-32.545190,1.599927,82.080020,28.530521,223.000000,181.000000,275.000000,35.046284
-32.545190,1.599927,83.520030,26.989219,202.000000,160.000000,266.000000,37.047184
-32.545190,1.599927,84.960030,27.455677,202.000000,161.000000,267.000000,36.417435
-32.545190,1.599927,86.400030,27.851718,196.000000,157.000000,262.000000,35.896641
-32.545190,1.599927,87.840030,28.418542,207.000000,164.000000,272.000000,35.186100
-32.545190,1.599927,89.280020,28.167969,206.000000,163.000000,274.000000,35.494362
-32.545190,1.599927,90.720020,28.213854,185.000000,141.000000,259.000000,35.436775
-32.545190,1.599927,92.160030,27.943333,190.000000,144.000000,269.000000,35.783909
-32.545190,1.599927,93.600020,28.200157,186.000000,141.000000,260.000000,35.451893
-32.545190,1.599927,95.040020,27.908386,176.000000,136.000000,251.000000,35.826378
-32.545190,1.599927,96.480020,28.020052,176.000000,136.000000,242.000000,35.684879
-32.545190,1.599927,97.920020,27.729167,181.000000,138.000000,249.000000,36.054916
-32.545190,1.599927,99.360020,27.906979,176.000000,135.000000,241.000000,35.829052
-32.545190,1.599927,100.800000,27.856979,175.000000,135.000000,243.000000,35.891808
-32.545190,1.599927,102.240000,27.727760,168.000000,119.000000,239.000000,36.060810
-32.545190,1.599927,103.680000,27.861979,165.000000,117.000000,237.000000,35.885906
