X,Y,Rotation,Main Thread,Vertices,Triangles,Draw Calls,FPS
-5.396420,1.600000,1.440000,27.327135,184.000000,165.000000,225.000000,36.558544
-5.396420,1.600000,2.880000,28.546562,184.000000,165.000000,225.000000,35.040909
-5.396420,1.600000,4.320001,27.720000,179.000000,162.000000,223.000000,36.065346
-5.396420,1.600000,5.760001,27.199323,178.000000,161.000000,224.000000,36.726521
-5.396420,1.600000,7.200000,28.012761,171.000000,156.000000,214.000000,35.709370
-5.396420,1.600000,8.640000,28.754948,141.000000,121.000000,220.000000,34.746731
-5.396420,1.600000,10.080000,26.748125,141.000000,122.000000,212.000000,37.379539
-5.396420,1.600000,11.520000,27.867343,144.000000,123.000000,214.000000,35.878597
-5.396420,1.600000,12.960000,28.566250,144.000000,123.000000,214.000000,35.015347
-5.396420,1.600000,14.400000,28.384531,107.000000,84.000000,202.000000,35.206879
-5.396420,1.600000,15.840010,28.448750,105.000000,81.000000,209.000000,35.142502
-5.396420,1.600000,17.280000,28.689688,106.000000,81.000000,211.000000,34.848392
-5.396420,1.600000,18.720010,28.736979,104.000000,81.000000,210.000000,34.795845
-5.396420,1.600000,20.160010,27.480156,102.000000,80.000000,204.000000,36.381344
-5.396420,1.600000,21.600010,28.146927,99.000000,78.000000,198.000000,35.523254
-5.396420,1.600000,23.040000,27.794375,81.000000,59.000000,199.000000,35.973717
-5.396420,1.600000,24.480010,27.527500,77.000000,57.000000,190.000000,36.322361
-5.396420,1.600000,25.920010,28.229427,75.000000,56.000000,192.000000,35.419975
-5.396420,1.600000,27.360010,27.572709,79.000000,59.000000,196.000000,36.264320
-5.396420,1.600000,28.800000,27.719896,80.000000,60.000000,197.000000,36.067650
-5.396420,1.600000,30.240010,27.814948,81.000000,60.000000,193.000000,35.948662
-5.396420,1.600000,31.680010,28.083750,80.000000,60.000000,188.000000,35.601574
-5.396420,1.600000,33.120010,27.576041,82.000000,61.000000,194.000000,36.257679
-5.396420,1.600000,34.560010,27.924844,83.000000,61.000000,191.000000,35.805931
-5.396420,1.600000,36.000010,27.935000,83.000000,61.000000,197.000000,35.793381
-5.396420,1.600000,37.440010,27.731615,85.000000,63.000000,194.000000,36.053360
-5.396420,1.600000,38.880010,27.925261,87.000000,63.000000,190.000000,35.804329
-5.396420,1.600000,40.320010,28.155625,88.000000,64.000000,193.000000,35.511429
-5.396420,1.600000,41.760010,27.885729,88.000000,64.000000,197.000000,35.855145
-5.396420,1.600000,43.200010,27.462709,91.000000,66.000000,200.000000,36.406803
-5.396420,1.600000,44.640010,27.896042,95.000000,67.000000,202.000000,35.843765
-5.396420,1.600000,46.080010,27.813333,95.000000,67.000000,202.000000,35.949066
-5.396420,1.600000,47.520010,27.891406,101.000000,70.000000,204.000000,35.846642
-5.396420,1.600000,48.960010,28.059740,103.000000,72.000000,204.000000,35.631966
-5.396420,1.600000,50.400010,27.572292,110.000000,75.000000,209.000000,36.264114
-5.396420,1.600000,51.840010,28.172708,113.000000,77.000000,219.000000,35.491081
