X,Y,Rotation,Main Thread,Render Thread,FPS
-40.000000,1.200000,2.416402,6.969700,0.000000,153.666500
-40.000000,1.200000,2.476673,5.907300,0.000000,165.917300
-40.000000,1.200000,2.537854,6.161400,0.000000,163.449400
-40.000000,1.200000,2.591146,5.310000,0.000000,187.645400
-40.000000,1.200000,2.667598,7.698700,0.000000,130.801000
-40.000000,1.200000,2.732034,6.210500,0.000000,155.192700
-40.000000,1.200000,2.787550,5.765800,0.000000,180.131500
-40.000000,1.200000,2.851941,6.095700,0.000000,155.298800
-40.000000,1.200000,2.915295,6.665900,0.000000,157.843200
-40.000000,1.200000,2.964756,4.867300,0.000000,202.179500
-40.000000,1.200000,3.029886,6.529000,0.000000,153.539100
-40.000000,1.200000,3.085432,5.595500,0.000000,180.031000
-40.000000,1.200000,3.136970,5.064200,0.000000,194.035400
-40.000000,1.200000,3.190451,5.353600,0.000000,186.978800
-40.000000,1.200000,3.245116,5.529400,0.000000,182.932400
-40.000000,1.200000,3.295740,4.954000,0.000000,197.538700
-40.000000,1.200000,3.389768,9.475800,0.000000,106.351300
-40.000000,1.200000,3.447520,5.727700,0.000000,173.151200
-40.000000,1.200000,3.503642,5.596300,0.000000,178.183200
-40.000000,1.200000,3.557697,5.403100,0.000000,184.996800
-40.000000,1.200000,3.609063,5.180000,0.000000,194.681300
-40.000000,1.200000,3.674678,6.485600,0.000000,152.406500
-40.000000,1.200000,3.729564,5.110500,0.000000,182.195800
-40.000000,1.200000,3.779264,5.363000,0.000000,201.207200
-40.000000,1.200000,3.829395,5.064200,0.000000,199.481300
-40.000000,1.200000,3.886609,5.383100,0.000000,174.782400
-40.000000,1.200000,3.938359,5.456200,0.000000,193.236700
-40.000000,1.200000,3.992774,5.330400,0.000000,183.772900
-40.000000,1.200000,4.054773,6.284100,0.000000,161.290300
-40.000000,1.200000,4.105264,4.945500,0.000000,198.059000
-40.000000,1.200000,4.154082,4.972600,0.000000,204.842500
-40.000000,1.200000,4.203300,4.955200,0.000000,203.177700
-40.000000,1.200000,4.255442,5.061400,0.000000,191.784000
-40.000000,1.200000,4.309357,5.366200,0.000000,185.477100
-40.000000,1.200000,4.360501,5.214800,0.000000,195.526400
-40.000000,1.200000,4.409195,4.895900,0.000000,205.364100
-40.000000,1.200000,4.465878,5.642900,0.000000,176.419700
-40.000000,1.200000,4.516252,5.047800,0.000000,198.519100
-40.000000,1.200000,4.578694,6.155500,0.000000,160.146100
-40.000000,1.200000,4.636269,5.782400,0.000000,173.686500
-40.000000,1.200000,4.688650,5.251200,0.000000,190.908900
-40.000000,1.200000,4.750349,6.134100,0.000000,162.079800
-40.000000,1.200000,4.800920,5.087100,0.000000,197.737900
-40.000000,1.200000,4.853117,5.214100,0.000000,191.581900
-40.000000,1.200000,4.903512,5.037800,0.000000,198.432400
-40.000000,1.200000,4.950914,4.750400,0.000000,210.957100
-40.000000,1.200000,4.999016,4.817500,0.000000,207.895900
-40.000000,1.200000,5.057748,5.814900,0.000000,170.264900
-40.000000,1.200000,5.114412,5.640700,0.000000,176.478900
-40.000000,1.200000,5.167057,5.227400,0.000000,189.955200
-40.000000,1.200000,5.218266,5.160600,0.000000,195.274400
-40.000000,1.200000,5.269957,5.168400,0.000000,193.461000
-40.000000,1.200000,5.408592,8.158800,0.000000,72.131340
-40.000000,1.200000,5.505510,15.355300,0.000000,103.180000
-40.000000,1.200000,5.557068,5.204700,0.000000,193.956300
-40.000000,1.200000,5.607212,4.974200,0.000000,199.429600
-40.000000,1.200000,5.662088,5.500800,0.000000,182.225700
-40.000000,1.200000,5.714230,5.136400,0.000000,191.787700
-40.000000,1.200000,5.765944,5.152900,0.000000,193.367500
-40.000000,1.200000,5.818818,5.055100,0.000000,189.128900
-40.000000,1.200000,5.873899,5.796400,0.000000,181.547500
-40.000000,1.200000,5.923493,4.905800,0.000000,201.637300
-40.000000,1.200000,5.978570,5.063700,0.000000,181.567300
-40.000000,1.200000,6.032118,5.779200,0.000000,186.748400
-40.000000,1.200000,6.088149,5.638000,0.000000,178.475800
-40.000000,1.200000,6.141174,5.222900,0.000000,188.586700
-40.000000,1.200000,6.194283,5.355000,0.000000,188.292000
-40.000000,1.200000,6.254972,5.930500,0.000000,164.777200
-40.000000,1.200000,6.308670,5.499800,0.000000,186.226700
-40.000000,1.200000,6.360407,5.142500,0.000000,193.285300
-40.000000,1.200000,6.413168,5.260700,0.000000,189.537500
-40.000000,1.200000,6.467868,5.477500,0.000000,182.812000
-40.000000,1.200000,6.515859,4.819200,0.000000,208.372400
-40.000000,1.200000,6.569092,5.287700,0.000000,187.853400
-40.000000,1.200000,6.618479,4.932400,0.000000,202.482400
-40.000000,1.200000,6.673586,5.474100,0.000000,181.465100
-40.000000,1.200000,6.726264,5.282300,0.000000,189.832600
-40.000000,1.200000,6.778079,5.087700,0.000000,192.998000
-40.000000,1.200000,6.832445,5.370900,0.000000,183.938500
-40.000000,1.200000,6.908111,7.626200,0.000000,132.159800
-40.000000,1.200000,6.970996,6.336400,0.000000,159.017900
-40.000000,1.200000,7.036161,6.488800,0.000000,153.456600
-40.000000,1.200000,7.095118,5.904100,0.000000,169.618000
-40.000000,1.200000,7.149296,4.985200,0.000000,184.576800
-40.000000,1.200000,7.202797,5.797500,0.000000,186.912400
-40.000000,1.200000,7.266183,6.116100,0.000000,157.763500
-40.000000,1.200000,7.314263,4.986300,0.000000,207.986700
-40.000000,1.200000,7.370684,5.461200,0.000000,177.239000
-40.000000,1.200000,7.450392,8.175200,0.000000,125.459500
-40.000000,1.200000,7.505319,5.426600,0.000000,182.056500
-40.000000,1.200000,7.554018,4.905900,0.000000,205.347200
-40.000000,1.200000,7.600307,4.641000,0.000000,216.029400
-40.000000,1.200000,7.652005,5.114700,0.000000,193.431100
-40.000000,1.200000,7.701621,4.990800,0.000000,201.547900
-40.000000,1.200000,7.747533,4.591500,0.000000,217.808000
-40.000000,1.200000,7.794807,4.686200,0.000000,211.532800
-40.000000,1.200000,7.847499,5.218600,0.000000,189.782100
-40.000000,1.200000,7.893126,4.612400,0.000000,219.168500
-40.000000,1.200000,7.942266,4.845500,0.000000,203.504300
-40.000000,1.200000,7.992665,5.058200,0.000000,198.408800
-40.000000,1.200000,8.054707,6.185400,0.000000,161.183700
-40.000000,1.200000,8.109357,5.459300,0.000000,182.982600
-40.000000,1.200000,8.165918,5.607600,0.000000,176.800300
-40.000000,1.200000,8.214037,4.895700,0.000000,207.818100
-40.000000,1.200000,8.267863,5.303600,0.000000,185.783800
-40.000000,1.200000,8.324639,5.648200,0.000000,176.133900
-40.000000,1.200000,8.383587,5.842000,0.000000,169.641000
-40.000000,1.200000,8.440353,5.764200,0.000000,176.158700
-40.000000,1.200000,8.489733,4.883600,0.000000,202.511100
-40.000000,1.200000,8.546393,5.673200,0.000000,176.491400
-40.000000,1.200000,8.605848,5.853000,0.000000,168.194400
-40.000000,1.200000,8.683193,7.751800,0.000000,129.292500
-40.000000,1.200000,8.743499,6.059000,0.000000,165.823700
-40.000000,1.200000,8.796577,5.252100,0.000000,188.398400
-40.000000,1.200000,8.858926,6.218200,0.000000,160.390100
-40.000000,1.200000,8.917381,5.847600,0.000000,171.068800
-40.000000,1.200000,8.973145,5.570300,0.000000,179.330400
-40.000000,1.200000,9.030131,5.699000,0.000000,175.481700
-40.000000,1.200000,9.100265,6.961500,0.000000,142.584200
-40.000000,1.200000,9.169575,7.027000,0.000000,144.277200
-40.000000,1.200000,9.227342,5.741300,0.000000,173.112200
-40.000000,1.200000,9.293820,6.559100,0.000000,150.423400
-40.000000,1.200000,9.370069,7.549400,0.000000,131.152700
-40.000000,1.200000,9.462464,9.276300,0.000000,108.229800
-40.000000,1.200000,9.537312,7.269800,0.000000,133.605900
-40.000000,1.200000,9.589547,5.568400,0.000000,191.442500
-40.000000,1.200000,9.647644,5.731400,0.000000,172.125900
-40.000000,1.200000,9.710186,6.253000,0.000000,159.890000
-40.000000,1.200000,9.767197,5.689500,0.000000,175.404700
-40.000000,1.200000,9.816612,4.930300,0.000000,202.367700
-40.000000,1.200000,9.883430,6.671500,0.000000,149.660300
-40.000000,1.200000,9.935907,5.260000,0.000000,190.563300
-40.000000,1.200000,9.993640,5.284000,0.000000,173.211200
-40.000000,1.200000,10.054880,6.591900,0.000000,163.305300
-40.000000,1.200000,10.103740,4.857400,0.000000,204.628700
-40.000000,1.200000,10.152090,4.902600,0.000000,206.850900
-40.000000,1.200000,10.204620,5.194000,0.000000,190.378300
-40.000000,1.200000,10.254630,5.000800,0.000000,199.956000
-40.000000,1.200000,10.303060,4.788600,0.000000,206.458000
-40.000000,1.200000,10.353080,5.056900,0.000000,199.936000
-40.000000,1.200000,10.400710,4.781600,0.000000,209.942900
-40.000000,1.200000,10.455000,5.353000,0.000000,184.189200
-40.000000,1.200000,10.503770,4.862800,0.000000,205.052500
-40.000000,1.200000,10.552630,4.952300,0.000000,204.658000
-40.000000,1.200000,10.601730,4.862000,0.000000,203.674300
-40.000000,1.200000,10.653040,5.158500,0.000000,194.912800
-40.000000,1.200000,10.703350,4.994000,0.000000,198.740000
-40.000000,1.200000,10.755260,5.091800,0.000000,192.663400
-40.000000,1.200000,10.802430,4.831700,0.000000,211.999200
-40.000000,1.200000,10.855980,5.322200,0.000000,186.713500
-40.000000,1.200000,10.908320,4.959100,0.000000,191.091300
-40.000000,1.200000,10.959500,5.326200,0.000000,195.365900
-40.000000,1.200000,11.018910,5.952900,0.000000,168.338800
-40.000000,1.200000,11.077330,5.793700,0.000000,171.150800
-40.000000,1.200000,11.130200,5.357900,0.000000,189.146800
-40.000000,1.200000,11.194480,6.312000,0.000000,155.576600
-40.000000,1.200000,11.278680,8.415400,0.000000,118.760600
-40.000000,1.200000,11.364820,8.259000,0.000000,116.098200
-40.000000,1.200000,11.473140,11.124100,0.000000,92.318200
-40.000000,1.200000,11.586200,11.301900,0.000000,88.447830
-40.000000,1.200000,11.675650,8.590900,0.000000,111.796800
-40.000000,1.200000,11.757680,8.557600,0.000000,121.896200
-40.000000,1.200000,11.843670,8.121900,0.000000,116.303400
-40.000000,1.200000,11.929950,9.082100,0.000000,115.895000
-40.000000,1.200000,11.995160,6.517700,0.000000,153.343700
-40.000000,1.200000,12.066800,7.088400,0.000000,139.588800
-40.000000,1.200000,12.143460,7.654900,0.000000,130.456300
-40.000000,1.200000,12.219490,7.594200,0.000000,131.518400
-40.000000,1.200000,12.301940,8.293400,0.000000,121.297400
-40.000000,1.200000,12.381790,7.850800,0.000000,125.233200
-40.000000,1.200000,12.455460,7.512300,0.000000,135.734900
-40.000000,1.200000,12.521080,6.444800,0.000000,152.383300
-40.000000,1.200000,12.595710,7.530500,0.000000,133.996200
-40.000000,1.200000,12.663810,6.693800,0.000000,146.836400
-40.000000,1.200000,12.728850,6.643800,0.000000,153.768100
-40.000000,1.200000,12.781050,5.180800,0.000000,191.567200
-40.000000,1.200000,12.840640,5.972700,0.000000,167.790900
-40.000000,1.200000,12.897700,5.608900,0.000000,175.278700
-40.000000,1.200000,12.957340,5.995500,0.000000,167.672700
-40.000000,1.200000,13.022970,6.493900,0.000000,152.367000
-40.000000,1.200000,13.089620,6.598400,0.000000,150.033000
-40.000000,1.200000,13.155760,6.699100,0.000000,151.187600
-40.000000,1.200000,13.217350,6.173200,0.000000,162.361400
-40.000000,1.200000,13.274170,5.691800,0.000000,175.994400
-40.000000,1.200000,13.326220,5.175800,0.000000,192.156200
-40.000000,1.200000,13.384590,5.620900,0.000000,171.312100
-40.000000,1.200000,13.455640,7.330400,0.000000,140.736100
-40.000000,1.200000,13.516820,6.010500,0.000000,163.457500
-40.000000,1.200000,13.615320,9.876800,0.000000,101.527000
-40.000000,1.200000,13.675740,6.055100,0.000000,165.510800
-40.000000,1.200000,13.738230,6.229400,0.000000,160.023000
-40.000000,1.200000,13.792550,5.268000,0.000000,184.104400
-40.000000,1.200000,13.851270,6.016500,0.000000,170.291000
-40.000000,1.200000,13.902800,5.148200,0.000000,194.042900
-40.000000,1.200000,13.953940,5.153000,0.000000,195.568400
-40.000000,1.200000,14.011220,5.658300,0.000000,174.574900
-40.000000,1.200000,14.072720,6.158500,0.000000,162.604300
-40.000000,1.200000,14.124130,5.158900,0.000000,194.495800
-40.000000,1.200000,14.174410,5.032600,0.000000,198.874400
-40.000000,1.200000,14.228870,5.339100,0.000000,183.637900
-40.000000,1.200000,14.280980,5.294100,0.000000,191.909100
-40.000000,1.200000,14.331980,5.041300,0.000000,196.078400
-40.000000,1.200000,14.386160,5.420000,0.000000,184.556300
-40.000000,1.200000,14.440440,5.438600,0.000000,184.243500
-40.000000,1.200000,14.489650,4.959500,0.000000,203.198300
-40.000000,1.200000,14.544740,5.425600,0.000000,181.527700
-40.000000,1.200000,14.602590,5.854800,0.000000,172.860800
-40.000000,1.200000,14.662060,5.828000,0.000000,168.154800
-40.000000,1.200000,14.716320,5.494600,0.000000,184.297800
-40.000000,1.200000,14.765600,4.894000,0.000000,202.946800
-40.000000,1.200000,14.816070,5.058700,0.000000,198.125700
-40.000000,1.200000,14.874180,5.518400,0.000000,172.096300
-40.000000,1.200000,14.922210,5.017000,0.000000,208.198900
-40.000000,1.200000,14.968940,4.762200,0.000000,213.977000
-40.000000,1.200000,15.022920,5.312600,0.000000,185.271000
-40.000000,1.200000,15.073800,5.137400,0.000000,196.502300
-40.000000,1.200000,15.120420,4.643700,0.000000,214.532400
-40.000000,1.200000,15.169690,4.774600,0.000000,202.975600
-40.000000,1.200000,15.221050,5.276600,0.000000,194.704100
-40.000000,1.200000,15.270360,4.924200,0.000000,202.782200
-40.000000,1.200000,15.318090,4.748200,0.000000,209.511800
-40.000000,1.200000,15.366390,4.858600,0.000000,207.035000
-40.000000,1.200000,15.414630,4.788500,0.000000,207.288300
-40.000000,1.200000,15.465790,5.140300,0.000000,195.480500
-40.000000,1.200000,15.512660,4.651700,0.000000,213.351500
-40.000000,1.200000,15.560280,4.718100,0.000000,210.013400
-40.000000,1.200000,15.638630,7.873700,0.000000,127.635700
-40.000000,1.200000,15.690990,5.186600,0.000000,190.992800
-40.000000,1.200000,15.737630,4.698300,0.000000,214.376100
-40.000000,1.200000,15.786710,4.877300,0.000000,203.773900
-40.000000,1.200000,15.837740,5.055600,0.000000,195.936300
-40.000000,1.200000,15.884040,4.689600,0.000000,216.010700
-40.000000,1.200000,15.932680,4.824300,0.000000,205.604800
-40.000000,1.200000,15.979640,4.658300,0.000000,212.906400
-40.000000,1.200000,16.032940,5.338700,0.000000,187.641900
-40.000000,1.200000,16.080030,4.665800,0.000000,212.345800
-40.000000,1.200000,16.126240,4.658800,0.000000,216.412800
-40.000000,1.200000,16.172960,4.686400,0.000000,214.031900
-40.000000,1.200000,16.223640,5.039700,0.000000,197.308700
-40.000000,1.200000,16.274290,5.090200,0.000000,197.421700
-40.000000,1.200000,16.320850,4.648700,0.000000,214.804300
-40.000000,1.200000,16.370370,4.833600,0.000000,201.930500
-40.000000,1.200000,16.416840,4.715200,0.000000,215.215700
-40.000000,1.200000,16.466410,4.896900,0.000000,201.718700
-40.000000,1.200000,16.514570,4.810700,0.000000,207.662800
-40.000000,1.200000,16.564390,5.045100,0.000000,200.698400
-40.000000,1.200000,16.611580,4.683700,0.000000,211.904800
-40.000000,1.200000,16.662870,5.079200,0.000000,194.962200
-40.000000,1.200000,16.711980,4.929100,0.000000,203.661800
-40.000000,1.200000,16.758680,4.667500,0.000000,214.123600
-40.000000,1.200000,16.805370,4.634200,0.000000,214.192400
-40.000000,1.200000,16.856760,5.167100,0.000000,194.590400
-40.000000,1.200000,16.902950,4.576200,0.000000,216.473600
-40.000000,1.200000,16.950290,4.724300,0.000000,211.233400
-40.000000,1.200000,17.002730,5.159800,0.000000,190.715900
-40.000000,1.200000,17.054310,5.258900,0.000000,193.866100
-40.000000,1.200000,17.100940,4.648300,0.000000,214.449600
-40.000000,1.200000,17.148320,4.728200,0.000000,211.028300
-40.000000,1.200000,17.201240,5.283900,0.000000,188.993100
-40.000000,1.200000,17.251890,5.057100,0.000000,197.437300
-40.000000,1.200000,17.299450,4.700100,0.000000,210.256300
-40.000000,1.200000,17.355630,5.614300,0.000000,177.996100
-40.000000,1.200000,17.403010,4.751200,0.000000,211.064000
-40.000000,1.200000,17.458220,5.494100,0.000000,181.136400
-40.000000,1.200000,17.508440,5.074200,0.000000,199.112000
-40.000000,1.200000,17.554510,4.605900,0.000000,217.037400
-40.000000,1.200000,17.603530,4.790600,0.000000,204.023300
-40.000000,1.200000,17.689360,8.620000,0.000000,116.513500
-40.000000,1.200000,17.736770,4.759300,0.000000,210.912600
-40.000000,1.200000,17.786400,4.979400,0.000000,201.491000
-40.000000,1.200000,17.838740,5.168700,0.000000,191.047500
-40.000000,1.200000,17.884880,4.666200,0.000000,216.741100
-40.000000,1.200000,17.932990,4.722000,0.000000,207.848400
-40.000000,1.200000,17.980710,4.743600,0.000000,209.577700
-40.000000,1.200000,18.031450,5.132400,0.000000,197.087100
-40.000000,1.200000,18.080600,4.886300,0.000000,203.429800
-40.000000,1.200000,18.127620,4.742000,0.000000,212.702600
-40.000000,1.200000,18.174510,4.648900,0.000000,213.237800
-40.000000,1.200000,18.224910,4.990900,0.000000,198.420600
-40.000000,1.200000,18.277520,5.289400,0.000000,190.103200
-40.000000,1.200000,18.324250,4.694700,0.000000,213.944900
-40.000000,1.200000,18.372160,4.715200,0.000000,208.763900
-40.000000,1.200000,18.420310,4.869500,0.000000,207.688600
-40.000000,1.200000,18.471570,5.029800,0.000000,195.045800
-40.000000,1.200000,18.518440,4.743000,0.000000,213.356100
-40.000000,1.200000,18.567830,4.910100,0.000000,202.490600
-40.000000,1.200000,18.615920,4.814900,0.000000,207.908800
-40.000000,1.200000,18.666860,5.078100,0.000000,196.336400
-40.000000,1.200000,18.713950,4.733200,0.000000,212.341300
-40.000000,1.200000,18.761910,4.753900,0.000000,208.498400
-40.000000,1.200000,18.809610,4.727800,0.000000,209.643600
-40.000000,1.200000,18.861860,5.240100,0.000000,191.405900
-40.000000,1.200000,18.910300,4.808100,0.000000,206.423900
-40.000000,1.200000,18.957050,4.741400,0.000000,213.912900
-40.000000,1.200000,19.004150,4.614100,0.000000,212.296200
-40.000000,1.200000,19.057230,5.299100,0.000000,188.416200
-40.000000,1.200000,19.104530,4.766300,0.000000,211.412000
-40.000000,1.200000,19.150890,4.646900,0.000000,215.698500
-40.000000,1.200000,19.204870,5.290300,0.000000,185.250400
-40.000000,1.200000,19.265110,5.999100,0.000000,165.999900
-40.000000,1.200000,19.327900,6.261200,0.000000,159.281300
-40.000000,1.200000,19.380770,5.375300,0.000000,189.125300
-40.000000,1.200000,19.430960,5.003100,0.000000,199.250800
-40.000000,1.200000,19.478770,4.813400,0.000000,209.174400
-40.000000,1.200000,19.529500,4.954800,0.000000,197.094800
-40.000000,1.200000,19.577510,4.835800,0.000000,208.324600
-40.000000,1.200000,19.624970,4.734900,0.000000,210.686000
-40.000000,1.200000,19.713540,8.883900,0.000000,112.908900
-40.000000,1.200000,19.760040,4.649300,0.000000,215.044500
-40.000000,1.200000,19.809530,4.959100,0.000000,202.065100
-40.000000,1.200000,19.860480,5.044500,0.000000,196.263100
-40.000000,1.200000,19.908820,4.842000,0.000000,206.880800
-40.000000,1.200000,19.965300,5.584500,0.000000,177.050700
-40.000000,1.200000,20.016940,5.241000,0.000000,193.629600
-40.000000,1.200000,20.070300,5.254300,0.000000,187.409800
-40.000000,1.200000,20.117310,4.757700,0.000000,212.725200
-40.000000,1.200000,20.165470,4.767900,0.000000,207.658400
-40.000000,1.200000,20.213490,4.770600,0.000000,208.224900
-40.000000,1.200000,20.267020,5.244000,0.000000,186.828600
-40.000000,1.200000,20.314260,4.853800,0.000000,211.685000
-40.000000,1.200000,20.360420,4.635400,0.000000,216.637800
-40.000000,1.200000,20.408140,4.734500,0.000000,209.555700
-40.000000,1.200000,20.462530,5.423000,0.000000,183.847200
-40.000000,1.200000,20.512440,4.980500,0.000000,200.360600
-40.000000,1.200000,20.561270,4.878000,0.000000,204.800500
-40.000000,1.200000,20.620890,5.902400,0.000000,167.726100
-40.000000,1.200000,20.673850,5.362500,0.000000,188.828900
-40.000000,1.200000,20.722300,4.778600,0.000000,206.394100
-40.000000,1.200000,20.771720,4.964900,0.000000,202.375900
-40.000000,1.200000,20.818650,4.686900,0.000000,213.083300
-40.000000,1.200000,20.873090,5.300700,0.000000,183.685100
-40.000000,1.200000,20.932870,6.071900,0.000000,167.254900
-40.000000,1.200000,20.984060,5.087300,0.000000,195.392600
-40.000000,1.200000,21.036990,5.239300,0.000000,188.903800
-40.000000,1.200000,21.085830,4.930200,0.000000,204.737600
-40.000000,1.200000,21.138080,5.171000,0.000000,191.391200
-40.000000,1.200000,21.191270,5.351100,0.000000,187.998200
-40.000000,1.200000,21.243230,5.221900,0.000000,192.492800
-40.000000,1.200000,21.292200,4.864500,0.000000,204.181600
-40.000000,1.200000,21.340030,4.810100,0.000000,209.073800
-40.000000,1.200000,21.398630,5.756800,0.000000,170.651400
-40.000000,1.200000,21.454580,5.670900,0.000000,178.740600
-40.000000,1.200000,21.505230,4.988800,0.000000,197.445100
-40.000000,1.200000,21.556520,5.186400,0.000000,194.950800
-40.000000,1.200000,21.604190,4.792700,0.000000,209.797500
-40.000000,1.200000,21.657050,5.138000,0.000000,189.161100
-40.000000,1.200000,21.739030,8.298000,0.000000,121.989900
-40.000000,1.200000,21.786400,4.716400,0.000000,211.108500
-40.000000,1.200000,21.839760,5.359900,0.000000,187.402800
-40.000000,1.200000,21.891170,5.027300,0.000000,194.510900
-40.000000,1.200000,21.938010,4.794700,0.000000,213.497300
-40.000000,1.200000,21.986950,4.847600,0.000000,204.319300
-40.000000,1.200000,22.039830,5.247600,0.000000,189.093100
-40.000000,1.200000,22.087570,4.819000,0.000000,209.459200
-40.000000,1.200000,22.139050,5.141200,0.000000,194.276600
-40.000000,1.200000,22.188100,4.833600,0.000000,203.844500
-40.000000,1.200000,22.238960,5.136400,0.000000,196.653000
-40.000000,1.200000,22.287690,4.850200,0.000000,205.187100
-40.000000,1.200000,22.335370,4.755300,0.000000,209.740300
-40.000000,1.200000,22.384440,4.940300,0.000000,203.815400
-40.000000,1.200000,22.436840,5.197600,0.000000,190.799600
-40.000000,1.200000,22.484760,4.771600,0.000000,208.716000
-40.000000,1.200000,22.533300,4.850300,0.000000,206.007200
-40.000000,1.200000,22.585960,5.098500,0.000000,189.875800
-40.000000,1.200000,22.639260,5.473800,0.000000,187.613700
-40.000000,1.200000,22.690250,5.064200,0.000000,196.140000
-40.000000,1.200000,22.740260,5.043700,0.000000,199.936000
-40.000000,1.200000,22.791830,5.077400,0.000000,193.945000
-40.000000,1.200000,22.852220,6.023100,0.000000,165.590300
-40.000000,1.200000,22.900560,4.886600,0.000000,206.829500
-40.000000,1.200000,23.031950,8.025100,0.000000,76.112190
-40.000000,1.200000,23.087100,10.563300,0.000000,181.333500
-40.000000,1.200000,23.134890,4.809200,0.000000,209.213800
-40.000000,1.200000,23.182080,4.751200,0.000000,211.918300
-40.000000,1.200000,23.236790,5.391400,0.000000,182.775300
-40.000000,1.200000,23.284680,4.853800,0.000000,208.816200
-40.000000,1.200000,23.332960,4.785600,0.000000,207.133700
-40.000000,1.200000,23.382430,4.898900,0.000000,202.150900
-40.000000,1.200000,23.435610,5.314700,0.000000,188.019400
-40.000000,1.200000,23.485120,4.976600,0.000000,201.983500
-40.000000,1.200000,23.537010,5.198100,0.000000,192.726500
-40.000000,1.200000,23.584810,4.739600,0.000000,209.196300
-40.000000,1.200000,23.635840,5.062700,0.000000,195.963200
-40.000000,1.200000,23.685520,4.975200,0.000000,201.296400
-40.000000,1.200000,23.767430,8.135000,0.000000,122.082200
-40.000000,1.200000,23.814410,4.794800,0.000000,212.865600
-40.000000,1.200000,23.868160,5.296000,0.000000,186.053400
-40.000000,1.200000,23.917060,4.908400,0.000000,204.515700
-40.000000,1.200000,23.964540,4.782500,0.000000,210.597300
-40.000000,1.200000,24.015510,5.033900,0.000000,196.174600
-40.000000,1.200000,24.068210,5.311400,0.000000,189.738900
-40.000000,1.200000,24.117930,4.824000,0.000000,201.134400
-40.000000,1.200000,24.166790,4.973000,0.000000,204.670600
-40.000000,1.200000,24.215220,4.841200,0.000000,206.479300
-40.000000,1.200000,24.267550,5.148200,0.000000,191.098600
-40.000000,1.200000,24.317070,5.009400,0.000000,201.922300
-40.000000,1.200000,24.366600,4.918200,0.000000,201.922300
-40.000000,1.200000,24.414300,4.789800,0.000000,209.648000
-40.000000,1.200000,24.468270,5.403400,0.000000,185.284700
-40.000000,1.200000,24.515460,4.695600,0.000000,211.882400
-40.000000,1.200000,24.564620,4.905200,0.000000,203.429800
-40.000000,1.200000,24.615610,5.013700,0.000000,196.105400
-40.000000,1.200000,24.672500,5.726200,0.000000,175.790200
-40.000000,1.200000,24.722890,5.097300,0.000000,198.440300
-40.000000,1.200000,24.774290,5.040200,0.000000,194.579000
-40.000000,1.200000,24.822380,4.849500,0.000000,207.921800
-40.000000,1.200000,24.875360,5.273900,0.000000,188.739800
-40.000000,1.200000,24.924240,4.900200,0.000000,204.595200
-40.000000,1.200000,24.971880,4.769400,0.000000,209.925300
-40.000000,1.200000,25.020770,4.872000,0.000000,204.511500
