X,Y,Rotation,Main Thread,Render Thread,FPS
-4.314934,1.600000,4.280200,0.000000,0.000000,292.603000
-4.314934,1.600000,4.317639,0.000000,0.000000,267.101200
-4.314934,1.600000,4.352004,0.000000,0.000000,290.993700
-4.314934,1.600000,4.386250,0.000000,0.000000,292.013400
-4.314934,1.600000,4.421831,0.000000,0.000000,281.041000
-4.314934,1.600000,4.459392,0.000000,0.000000,266.233600
-4.314934,1.600000,4.498987,0.000000,0.000000,252.557100
-4.314934,1.600000,4.557419,0.000000,0.000000,171.142000
-4.314934,1.600000,4.592364,0.000000,0.000000,286.155800
-4.314934,1.600000,4.626624,0.000000,0.000000,291.885600
-4.314934,1.600000,4.664145,0.000000,0.000000,266.517400
-4.314934,1.600000,4.697739,0.000000,0.000000,297.681100
-4.314934,1.600000,4.731733,0.000000,0.000000,294.160900
-4.314934,1.600000,4.766176,0.000000,0.000000,290.334700
-4.314934,1.600000,4.799396,0.000000,0.000000,301.023500
-4.314934,1.600000,4.838289,0.000000,0.000000,257.115700
-4.314934,1.600000,4.873088,0.000000,0.000000,287.364600
-4.314934,1.600000,4.907643,0.000000,0.000000,289.393700
-4.314934,1.600000,4.941430,0.000000,0.000000,295.971800
-4.314934,1.600000,4.975421,0.000000,0.000000,294.195500
-4.314934,1.600000,5.012865,0.000000,0.000000,267.072600
-4.314934,1.600000,5.053980,0.000000,0.000000,243.214300
-4.314934,1.600000,5.088293,0.000000,0.000000,291.443200
-4.314934,1.600000,5.121498,0.000000,0.000000,301.150400
-4.314934,1.600000,5.154965,0.000000,0.000000,298.801800
-4.314934,1.600000,5.191735,0.000000,0.000000,271.960800
-4.314934,1.600000,5.225081,0.000000,0.000000,299.886000
-4.314934,1.600000,5.263159,0.000000,0.000000,262.618800
-4.314934,1.600000,5.298171,0.000000,0.000000,285.616400
-4.314934,1.600000,5.333098,0.000000,0.000000,286.311500
-4.314934,1.600000,5.367880,0.000000,0.000000,287.505000
-4.314934,1.600000,5.406023,0.000000,0.000000,262.171300
-4.314934,1.600000,5.443736,0.000000,0.000000,265.160600
-4.314934,1.600000,5.477196,0.000000,0.000000,298.864300
-4.314934,1.600000,5.514138,0.000000,0.000000,270.694600
-4.314934,1.600000,5.549346,0.000000,0.000000,284.026400
-4.314934,1.600000,5.583735,0.000000,0.000000,290.782200
-4.314934,1.600000,5.617856,0.000000,0.000000,293.091800
-4.314934,1.600000,5.658010,0.000000,0.000000,249.035000
-4.314934,1.600000,5.697293,0.000000,0.000000,254.563000
-4.314934,1.600000,5.732075,0.000000,0.000000,287.513300
-4.314934,1.600000,5.771235,0.000000,0.000000,255.356100
-4.314934,1.600000,5.808921,0.000000,0.000000,265.350500
-4.314934,1.600000,5.850895,0.000000,0.000000,238.242700
-4.314934,1.600000,5.885568,0.000000,0.000000,288.408800
-4.314934,1.600000,5.919801,0.000000,0.000000,292.115800
-4.314934,1.600000,5.953230,0.000000,0.000000,299.141500
-4.314934,1.600000,5.990488,0.000000,0.000000,268.405900
-4.314934,1.600000,6.024739,0.000000,0.000000,291.953800
-4.314934,1.600000,6.063669,0.000000,0.000000,256.871300
-4.314934,1.600000,6.097302,0.000000,0.000000,297.327000
-4.314934,1.600000,6.133808,0.000000,0.000000,273.927600
-4.314934,1.600000,6.167589,0.000000,0.000000,296.024400
-4.314934,1.600000,6.200908,0.000000,0.000000,300.129100
-4.314934,1.600000,6.237770,0.000000,0.000000,271.282100
-4.314934,1.600000,6.271196,0.000000,0.000000,299.159400
-4.314934,1.600000,6.306619,0.000000,0.000000,282.310400
-4.314934,1.600000,6.341034,0.000000,0.000000,290.571000
-4.314934,1.600000,6.375285,0.000000,0.000000,291.962300
-4.314934,1.600000,6.411648,0.000000,0.000000,275.004800
-4.314934,1.600000,6.452498,0.000000,0.000000,244.792100
-4.314934,1.600000,6.489461,0.000000,0.000000,270.540800
